Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
RNA polymerase II general transcription initiation factor binding (GO:0001091)	1/5	0.28275339471159894	0.8760162574415892	0	0	3.640077821011673	4.598074077094489	AR
acrosin binding (GO:0032190)	1/5	0.28275339471159894	0.8760162574415892	0	0	3.640077821011673	4.598074077094489	SERPINA5
structural constituent of tooth enamel (GO:0030345)	1/5	0.28275339471159894	0.8760162574415892	0	0	3.640077821011673	4.598074077094489	AMELX
TAP1 binding (GO:0046978)	1/5	0.28275339471159894	0.8760162574415892	0	0	3.640077821011673	4.598074077094489	TAPBP
apolipoprotein A-I binding (GO:0034186)	1/5	0.28275339471159894	0.8760162574415892	0	0	3.640077821011673	4.598074077094489	SCARB1
testosterone dehydrogenase [NAD(P)] activity (GO:0030283)	1/5	0.28275339471159894	0.8760162574415892	0	0	3.640077821011673	4.598074077094489	HSD17B10
TPR domain binding (GO:0030911)	1/5	0.28275339471159894	0.8760162574415892	0	0	3.640077821011673	4.598074077094489	SRP72
C-X-C chemokine receptor activity (GO:0016494)	1/5	0.28275339471159894	0.8760162574415892	0	0	3.640077821011673	4.598074077094489	CXCR4
cadmium ion binding (GO:0046870)	1/5	0.28275339471159894	0.8760162574415892	0	0	3.640077821011673	4.598074077094489	NOS1
cAMP-dependent protein kinase activity (GO:0004691)	1/5	0.28275339471159894	0.8760162574415892	0	0	3.640077821011673	4.598074077094489	PRKX
uridine transmembrane transporter activity (GO:0015213)	1/5	0.28275339471159894	0.8760162574415892	0	0	3.640077821011673	4.598074077094489	SLC28A1
voltage-gated calcium channel activity involved in cardiac muscle cell action potential (GO:0086007)	1/5	0.28275339471159894	0.8760162574415892	0	0	3.640077821011673	4.598074077094489	CACNA1C
chondroitin sulfotransferase activity (GO:0034481)	1/5	0.28275339471159894	0.8760162574415892	0	0	3.640077821011673	4.598074077094489	CHST7
chromatin insulator sequence binding (GO:0043035)	1/5	0.28275339471159894	0.8760162574415892	0	0	3.640077821011673	4.598074077094489	ZFX
complement component C3b binding (GO:0001851)	1/5	0.28275339471159894	0.8760162574415892	0	0	3.640077821011673	4.598074077094489	VSIG4
deoxyribonuclease I activity (GO:0004530)	1/5	0.28275339471159894	0.8760162574415892	0	0	3.640077821011673	4.598074077094489	DNASE1L1
estrogen 2-hydroxylase activity (GO:0101021)	1/5	0.28275339471159894	0.8760162574415892	0	0	3.640077821011673	4.598074077094489	CYP1A2
fructose-2,6-bisphosphate 2-phosphatase activity (GO:0004331)	1/5	0.28275339471159894	0.8760162574415892	0	0	3.640077821011673	4.598074077094489	PFKFB1
glutamate-gated calcium ion channel activity (GO:0022849)	1/5	0.28275339471159894	0.8760162574415892	0	0	3.640077821011673	4.598074077094489	GRIN2A
histone demethylase activity (H3-trimethyl-K4 specific) (GO:0034647)	1/5	0.28275339471159894	0.8760162574415892	0	0	3.640077821011673	4.598074077094489	KDM5C
interleukin-1 receptor activity (GO:0004908)	1/5	0.28275339471159894	0.8760162574415892	0	0	3.640077821011673	4.598074077094489	IL1RAPL2
intronic transcription regulatory region sequence-specific DNA binding (GO:0001161)	1/5	0.28275339471159894	0.8760162574415892	0	0	3.640077821011673	4.598074077094489	HSF2
isocitrate dehydrogenase activity (GO:0004448)	1/5	0.28275339471159894	0.8760162574415892	0	0	3.640077821011673	4.598074077094489	IDH3G
L-arginine transmembrane transporter activity (GO:0061459)	1/5	0.28275339471159894	0.8760162574415892	0	0	3.640077821011673	4.598074077094489	SLC7A3
L-histidine transmembrane transporter activity (GO:0005290)	1/5	0.28275339471159894	0.8760162574415892	0	0	3.640077821011673	4.598074077094489	SLC38A5
L-lysine transmembrane transporter activity (GO:0015189)	1/5	0.28275339471159894	0.8760162574415892	0	0	3.640077821011673	4.598074077094489	SLC7A3
L-ornithine transmembrane transporter activity (GO:0000064)	1/5	0.28275339471159894	0.8760162574415892	0	0	3.640077821011673	4.598074077094489	SLC7A3
melanocortin receptor binding (GO:0031779)	1/5	0.28275339471159894	0.8760162574415892	0	0	3.640077821011673	4.598074077094489	MRAP
oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor (GO:0016668)	1/5	0.28275339471159894	0.8760162574415892	0	0	3.640077821011673	4.598074077094489	PGK1
peptidoglycan immune receptor activity (GO:0016019)	1/5	0.28275339471159894	0.8760162574415892	0	0	3.640077821011673	4.598074077094489	PGLYRP4
phosphodiesterase I activity (GO:0004528)	1/5	0.28275339471159894	0.8760162574415892	0	0	3.640077821011673	4.598074077094489	APEX2
potassium channel activator activity (GO:0099104)	1/5	0.28275339471159894	0.8760162574415892	0	0	3.640077821011673	4.598074077094489	LRRC55
procollagen-proline 4-dioxygenase activity (GO:0004656)	1/5	0.28275339471159894	0.8760162574415892	0	0	3.640077821011673	4.598074077094489	P4HA1
protein geranylgeranyltransferase activity (GO:0004661)	1/5	0.28275339471159894	0.8760162574415892	0	0	3.640077821011673	4.598074077094489	CHM
purine nucleotide transmembrane transporter activity (GO:0015216)	1/5	0.28275339471159894	0.8760162574415892	0	0	3.640077821011673	4.598074077094489	SLC25A5
pyruvate dehydrogenase (acetyl-transferring) kinase activity (GO:0004740)	1/5	0.28275339471159894	0.8760162574415892	0	0	3.640077821011673	4.598074077094489	PDK3
rDNA binding (GO:0000182)	1/5	0.28275339471159894	0.8760162574415892	0	0	3.640077821011673	4.598074077094489	TSPYL2
active ion transmembrane transporter activity (GO:0022853)	4/42	0.2836313797816159	0.8760162574415892	0	0	1.5334592331061663	1.9322810688008967	SLC22A6;SLCO3A1;SLCO2A1;COX5B
transcription regulatory region nucleic acid binding (GO:0001067)	16/212	0.2895179082413685	0.8760162574415892	0	0	1.1902940703840592	1.4754148798121003	FOXA1;HDAC4;SUV39H1;NONO;TFE3;ELK1;GATA1;ETS1;PER2;AR;PER3;PRDM16;TBL1X;BCOR;GABPA;TP73
myosin binding (GO:0017022)	5/56	0.29092798478783916	0.8760162574415892	0	0	1.4283418285346925	1.7635443995281688	MYH8;CXCR4;RAB39B;DMD;SHROOM4
UDP-glycosyltransferase activity (GO:0008194)	7/84	0.29508123601266395	0.8760162574415892	0	0	1.3246854787120619	1.6167846994406536	CSGALNACT1;UGT1A10;UGT1A9;UGT1A8;OGT;UGT1A7;UGT1A6
calcium-release channel activity (GO:0015278)	2/17	0.29947625919487914	0.8760162574415892	0	0	1.9417445482866043	2.341200494427952	RASA3;FKBP1B
intracellular calcium activated chloride channel activity (GO:0005229)	2/17	0.29947625919487914	0.8760162574415892	0	0	1.9417445482866043	2.341200494427952	TTYH2;ANO10
intracellular chloride channel activity (GO:0061778)	2/17	0.29947625919487914	0.8760162574415892	0	0	1.9417445482866043	2.341200494427952	TTYH2;ANO10
ionotropic glutamate receptor activity (GO:0004970)	2/17	0.29947625919487914	0.8760162574415892	0	0	1.9417445482866043	2.341200494427952	GRIN2A;GRIA3
low-density lipoprotein particle binding (GO:0030169)	2/17	0.29947625919487914	0.8760162574415892	0	0	1.9417445482866043	2.341200494427952	SCARB1;SORL1
miRNA binding (GO:0035198)	3/30	0.3033330919373309	0.8760162574415892	0	0	1.6183424266043127	1.930559138905869	ZC3H10;FMR1;RBM10
neuropeptide receptor activity (GO:0008188)	3/30	0.3033330919373309	0.8760162574415892	0	0	1.6183424266043127	1.930559138905869	GPR143;GRPR;SORCS2
double-stranded RNA binding (GO:0003725)	6/73	0.3285132092139903	0.8760162574415892	0	0	1.3045942164179105	1.4522458822251645	DDX3X;FMR1;RFTN1;TLR8;MSN;TLR7
1-acylglycerophosphocholine O-acyltransferase activity (GO:0047184)	1/6	0.328883816905585	0.8760162574415892	0	0	2.911906614785992	3.2381878786738665	MBOAT2
RNA-directed DNA polymerase activity (GO:0003964)	1/6	0.328883816905585	0.8760162574415892	0	0	2.911906614785992	3.2381878786738665	DKC1
alkaline phosphatase activity (GO:0004035)	1/6	0.328883816905585	0.8760162574415892	0	0	2.911906614785992	3.2381878786738665	ALPL
alpha-N-acetylneuraminate alpha-2,8-sialyltransferase activity (GO:0003828)	1/6	0.328883816905585	0.8760162574415892	0	0	2.911906614785992	3.2381878786738665	ST8SIA5
arachidonate-CoA ligase activity (GO:0047676)	1/6	0.328883816905585	0.8760162574415892	0	0	2.911906614785992	3.2381878786738665	ACSL4
telomerase activity (GO:0003720)	1/6	0.328883816905585	0.8760162574415892	0	0	2.911906614785992	3.2381878786738665	DKC1
thyroid hormone transmembrane transporter activity (GO:0015349)	1/6	0.328883816905585	0.8760162574415892	0	0	2.911906614785992	3.2381878786738665	SLC16A2
bile acid:sodium symporter activity (GO:0008508)	1/6	0.328883816905585	0.8760162574415892	0	0	2.911906614785992	3.2381878786738665	SLC10A3
chromo shadow domain binding (GO:0070087)	1/6	0.328883816905585	0.8760162574415892	0	0	2.911906614785992	3.2381878786738665	ATRX
coreceptor activity involved in Wnt signaling pathway, planar cell polarity pathway (GO:1904929)	1/6	0.328883816905585	0.8760162574415892	0	0	2.911906614785992	3.2381878786738665	GPC4
cyclic nucleotide-dependent protein kinase activity (GO:0004690)	1/6	0.328883816905585	0.8760162574415892	0	0	2.911906614785992	3.2381878786738665	PRKX
DNA-methyltransferase activity (GO:0009008)	1/6	0.328883816905585	0.8760162574415892	0	0	2.911906614785992	3.2381878786738665	DNMT3A
double-stranded methylated DNA binding (GO:0010385)	1/6	0.328883816905585	0.8760162574415892	0	0	2.911906614785992	3.2381878786738665	MECP2
G protein-coupled serotonin receptor binding (GO:0031821)	1/6	0.328883816905585	0.8760162574415892	0	0	2.911906614785992	3.2381878786738665	GNA11
glucuronosyl-N-acetylgalactosaminyl-proteoglycan 4-beta-N-acetylgalactosaminyltransferase activity (GO:0047238)	1/6	0.328883816905585	0.8760162574415892	0	0	2.911906614785992	3.2381878786738665	CSGALNACT1
K48-linked polyubiquitin modification-dependent protein binding (GO:0036435)	1/6	0.328883816905585	0.8760162574415892	0	0	2.911906614785992	3.2381878786738665	UBQLN4
L-serine transmembrane transporter activity (GO:0015194)	1/6	0.328883816905585	0.8760162574415892	0	0	2.911906614785992	3.2381878786738665	SLC38A5
LBD domain binding (GO:0050693)	1/6	0.328883816905585	0.8760162574415892	0	0	2.911906614785992	3.2381878786738665	CITED1
leukemia inhibitory factor receptor activity (GO:0004923)	1/6	0.328883816905585	0.8760162574415892	0	0	2.911906614785992	3.2381878786738665	IL13RA1
long-chain fatty acyl-CoA binding (GO:0036042)	1/6	0.328883816905585	0.8760162574415892	0	0	2.911906614785992	3.2381878786738665	PNPLA3
oncostatin-M receptor activity (GO:0004924)	1/6	0.328883816905585	0.8760162574415892	0	0	2.911906614785992	3.2381878786738665	IL13RA1
palmitoyl-CoA hydrolase activity (GO:0016290)	1/6	0.328883816905585	0.8760162574415892	0	0	2.911906614785992	3.2381878786738665	THEM4
pre-mRNA 3'-splice site binding (GO:0030628)	1/6	0.328883816905585	0.8760162574415892	0	0	2.911906614785992	3.2381878786738665	ZRSR2
protein phosphatase 2B binding (GO:0030346)	1/6	0.328883816905585	0.8760162574415892	0	0	2.911906614785992	3.2381878786738665	SOD1
tubulin binding (GO:0015631)	22/307	0.3300061561129208	0.8760162574415892	0	0	1.1254663557628248	1.24774148853821	BEX4;OFD1;DDX3X;VBP1;FMR1;TBCD;PHF6;MID1;NDRG1;CKAP5;MID2;HDAC6;UXT;MAP1LC3A;CAPN6;MAP7D3;DCX;KIF1B;MAPT;EFHC2;FGF13;EMD
chemokine binding (GO:0019956)	3/32	0.3393371298607874	0.8760162574415892	0	0	1.5065713441019164	1.6282438272328605	CXCR3;CXCR4;PLP2
histone methyltransferase activity (GO:0042054)	3/32	0.3393371298607874	0.8760162574415892	0	0	1.5065713441019164	1.6282438272328605	PRMT6;PRMT8;SUV39H1
hexosyltransferase activity (GO:0016758)	9/119	0.3570988152440063	0.8760162574415892	0	0	1.1919698156189933	1.2274222664384917	CSGALNACT1;UGT1A10;B4GALT6;UGT1A9;FUT1;OGT;UGT1A8;UGT1A7;UGT1A6
DNA secondary structure binding (GO:0000217)	3/33	0.35730805095212886	0.8760162574415892	0	0	1.4562743569758378	1.4987349213956929	HMGB3;NR0B1;MAPT
guanyl-nucleotide exchange factor activity (GO:0005085)	11/149	0.36262042581036225	0.8760162574415892	0	0	1.1613299232736574	1.1780515072149123	ARHGEF11;DOCK11;ARHGEF10;FARP1;EIF2B3;FRMD7;IQSEC2;PLCE1;RALGPS1;FGD1;ARHGEF6
protein serine/threonine kinase activity (GO:0004674)	24/344	0.3691118084660899	0.8760162574415892	0	0	1.0931458003169572	1.0894899675269192	NEK8;SRPK3;PNCK;CDKL5;NRK;NEK6;ARAF;CASK;PKMYT1;PRKCZ;ERN1;RPS6KA3;RPS6KA6;MAP3K15;IRAK1;WNK3;PBK;PDK3;PIM2;PAK3;CAMK1G;CDK16;HTATIP2;TAF1
transcription coactivator binding (GO:0001223)	2/20	0.3715747801332437	0.8760162574415892	0	0	1.6178608515057114	1.6016905631038596	AR;RORA
ubiquitin-like protein-specific protease activity (GO:0019783)	2/20	0.3715747801332437	0.8760162574415892	0	0	1.6178608515057114	1.6016905631038596	OTUD5;USP9X
nucleoside monophosphate kinase activity (GO:0050145)	2/20	0.3715747801332437	0.8760162574415892	0	0	1.6178608515057114	1.6016905631038596	MPP1;CASK
3-hydroxyacyl-CoA dehydrogenase activity (GO:0003857)	1/7	0.37204946963189894	0.8760162574415892	0	0	2.4264591439688714	2.3991091900279247	HSD17B10
[heparan sulfate]-glucosamine 3-sulfotransferase 1 activity (GO:0008467)	1/7	0.37204946963189894	0.8760162574415892	0	0	2.4264591439688714	2.3991091900279247	HS3ST2
ABC-type glutathione S-conjugate transporter activity (GO:0015431)	1/7	0.37204946963189894	0.8760162574415892	0	0	2.4264591439688714	2.3991091900279247	ABCC3
S-methyltransferase activity (GO:0008172)	1/7	0.37204946963189894	0.8760162574415892	0	0	2.4264591439688714	2.3991091900279247	DNMT3A
acid-amino acid ligase activity (GO:0016881)	1/7	0.37204946963189894	0.8760162574415892	0	0	2.4264591439688714	2.3991091900279247	PPCS
ADP transmembrane transporter activity (GO:0015217)	1/7	0.37204946963189894	0.8760162574415892	0	0	2.4264591439688714	2.3991091900279247	SLC25A5
succinate transmembrane transporter activity (GO:0015141)	1/7	0.37204946963189894	0.8760162574415892	0	0	2.4264591439688714	2.3991091900279247	SLC25A14
sugar-phosphatase activity (GO:0050308)	1/7	0.37204946963189894	0.8760162574415892	0	0	2.4264591439688714	2.3991091900279247	PFKFB1
beta-1,3-galactosyltransferase activity (GO:0048531)	1/7	0.37204946963189894	0.8760162574415892	0	0	2.4264591439688714	2.3991091900279247	C1GALT1C1
fatty acid elongase activity (GO:0009922)	1/7	0.37204946963189894	0.8760162574415892	0	0	2.4264591439688714	2.3991091900279247	ELOVL4
fatty-acyl-CoA synthase activity (GO:0004321)	1/7	0.37204946963189894	0.8760162574415892	0	0	2.4264591439688714	2.3991091900279247	ACSM5
ferric iron binding (GO:0008199)	1/7	0.37204946963189894	0.8760162574415892	0	0	2.4264591439688714	2.3991091900279247	FTHL17
G protein-coupled acetylcholine receptor activity (GO:0016907)	1/7	0.37204946963189894	0.8760162574415892	0	0	2.4264591439688714	2.3991091900279247	CHRM2
G protein-coupled neurotransmitter receptor activity (GO:0099528)	1/7	0.37204946963189894	0.8760162574415892	0	0	2.4264591439688714	2.3991091900279247	CHRM2
galactosidase activity (GO:0015925)	1/7	0.37204946963189894	0.8760162574415892	0	0	2.4264591439688714	2.3991091900279247	GLA
gamma-aminobutyric acid transmembrane transporter activity (GO:0015185)	1/7	0.37204946963189894	0.8760162574415892	0	0	2.4264591439688714	2.3991091900279247	SLC6A12
insulin-like growth factor II binding (GO:0031995)	1/7	0.37204946963189894	0.8760162574415892	0	0	2.4264591439688714	2.3991091900279247	IGFBP2
intracellular cGMP-activated cation channel activity (GO:0005223)	1/7	0.37204946963189894	0.8760162574415892	0	0	2.4264591439688714	2.3991091900279247	CNGA2
leucine binding (GO:0070728)	1/7	0.37204946963189894	0.8760162574415892	0	0	2.4264591439688714	2.3991091900279247	GLUD2
minor groove of adenine-thymine-rich DNA binding (GO:0003680)	1/7	0.37204946963189894	0.8760162574415892	0	0	2.4264591439688714	2.3991091900279247	MAPT
N-acetylglucosamine 6-O-sulfotransferase activity (GO:0001517)	1/7	0.37204946963189894	0.8760162574415892	0	0	2.4264591439688714	2.3991091900279247	CHST7
N6-methyladenosine-containing RNA binding (GO:1990247)	1/7	0.37204946963189894	0.8760162574415892	0	0	2.4264591439688714	2.3991091900279247	YTHDF1
NAD(P)H oxidase H2O2-forming activity (GO:0016174)	1/7	0.37204946963189894	0.8760162574415892	0	0	2.4264591439688714	2.3991091900279247	AIFM1
nitric-oxide synthase binding (GO:0050998)	1/7	0.37204946963189894	0.8760162574415892	0	0	2.4264591439688714	2.3991091900279247	DMD
oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor (GO:0016624)	1/7	0.37204946963189894	0.8760162574415892	0	0	2.4264591439688714	2.3991091900279247	PDHA1
oxysterol binding (GO:0008142)	1/7	0.37204946963189894	0.8760162574415892	0	0	2.4264591439688714	2.3991091900279247	RORA
phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity (GO:0004439)	1/7	0.37204946963189894	0.8760162574415892	0	0	2.4264591439688714	2.3991091900279247	OCRL
phosphofructokinase activity (GO:0008443)	1/7	0.37204946963189894	0.8760162574415892	0	0	2.4264591439688714	2.3991091900279247	PFKFB1
pyrimidine nucleoside transmembrane transporter activity (GO:0015214)	1/7	0.37204946963189894	0.8760162574415892	0	0	2.4264591439688714	2.3991091900279247	SLC28A1
cation transmembrane transporter activity (GO:0008324)	4/48	0.37269557701795825	0.8760162574415892	0	0	1.3239256843000993	1.3067058330232284	MMGT1;ATP1B4;SLC38A5;SLC7A3
transmitter-gated ion channel activity (GO:0022824)	3/34	0.3752091472126712	0.8760162574415892	0	0	1.4092223367611194	1.3814207511897434	GLRA2;GABRA3;GABRE
endoribonuclease activity (GO:0004521)	3/34	0.3752091472126712	0.8760162574415892	0	0	1.4092223367611194	1.3814207511897434	ZC3H12D;ERN1;ZC3H12B
phosphatidylinositol binding (GO:0035091)	7/92	0.3795670937511355	0.8760162574415892	0	0	1.1994940900519708	1.1619785961144133	SCARB1;MYO1E;SNX1;SNX12;MAPT;WDR45;MTM1
protein kinase activator activity (GO:0030295)	5/63	0.3813655199615746	0.8760162574415892	0	0	1.2554846698430644	1.2102834474640922	DDX3X;IGF2;SPDYA;MTCP1;FGF13
double-stranded DNA binding (GO:0003690)	44/651	0.3870768057085692	0.8760162574415892	0	0	1.0567904771758363	1.0030338084868207	FOXA1;RHOXF2;RHOXF1;ARX;HMGB3;FOXO4;ELK1;GATA1;HOXA13;HOXC10;GLI2;PQBP1;MECP2;SOX3;YY2;CUX1;ZIC3;HSF2;ZNF449;HOXA2;HOXC4;CAMTA1;HOXA6;GABPA;HOXA4;PKNOX2;TBX1;ARNT2;CDX4;BCL11B;ESX1;TFE3;ZBTB33;FOXP3;KLF16;POU3F4;PAX7;ELF4;TGIF2LX;SNAI2;LHX6;MAPT;IRF6;VSX2
ubiquitin conjugating enzyme activity (GO:0061631)	3/35	0.3930068567259748	0.8760162574415892	0	0	1.3651110678098208	1.274915749832824	UBE2QL1;UBE2A;TAF1
non-membrane spanning protein tyrosine kinase activity (GO:0004715)	3/35	0.3930068567259748	0.8760162574415892	0	0	1.3651110678098208	1.274915749832824	BTK;SLA;BMX
3',5'-cyclic-nucleotide phosphodiesterase activity (GO:0004114)	2/21	0.3949793953597776	0.8760162574415892	0	0	1.5326282997212657	1.4236916535944326	PDE1B;PDE1A
acetylation-dependent protein binding (GO:0140033)	2/21	0.3949793953597776	0.8760162574415892	0	0	1.5326282997212657	1.4236916535944326	ZMYND8;TAF1
cysteine-type endopeptidase inhibitor activity involved in apoptotic process (GO:0043027)	2/21	0.3949793953597776	0.8760162574415892	0	0	1.5326282997212657	1.4236916535944326	RPS6KA3;XIAP
fibroblast growth factor binding (GO:0017134)	2/21	0.3949793953597776	0.8760162574415892	0	0	1.5326282997212657	1.4236916535944326	FGFRL1;FGFR2
lysine-acetylated histone binding (GO:0070577)	2/21	0.3949793953597776	0.8760162574415892	0	0	1.5326282997212657	1.4236916535944326	ZMYND8;TAF1
neurotransmitter receptor activity involved in regulation of postsynaptic membrane potential (GO:0099529)	2/21	0.3949793953597776	0.8760162574415892	0	0	1.5326282997212657	1.4236916535944326	GABRA3;GABRE
pyridoxal phosphate binding (GO:0030170)	2/21	0.3949793953597776	0.8760162574415892	0	0	1.5326282997212657	1.4236916535944326	ALB;PYGL
methyltransferase activity (GO:0008168)	4/50	0.40239862835096185	0.8760162574415892	0	0	1.266228040425965	1.152662667145151	PRMT8;SUV39H1;TRMT11;FTSJ1
transcription cis-regulatory region binding (GO:0000976)	37/549	0.40723135808763383	0.8760162574415892	0	0	1.0531456415132106	0.9461184599812736	HDAC4;FOXA1;ZNF395;RHOXF2;RHOXF1;SUV39H1;ARX;RHOXF2B;RORA;ELK1;GATA1;ETS1;HOXC10;YY2;CUX1;HSF2;PRDM16;TBL1X;RREB1;GABPA;CDX4;FOXF2;NONO;ESX1;TFE3;FOXN3;PER2;AR;PER3;TFDP3;SNAI2;LHX6;BCOR;SIM1;ZNF674;TP73;VSX2
GTPase activator activity (GO:0005096)	23/336	0.4086744139112643	0.8760162574415892	0	0	1.0705860330517885	0.957999452304248	TBC1D8B;ARHGEF11;FARP1;RANBP1;ARHGEF10;EIF2B3;ARHGAP8;IQSEC2;GRTP1;STARD8;TBCD;TBC1D9;OCRL;FGD1;ARHGAP22;DOCK11;OPHN1;FRMD7;RP2;PLCE1;TBC1D25;RALGPS1;ARHGEF6
NADP binding (GO:0050661)	3/36	0.41067017406249934	0.8760162574415892	0	0	1.3236732090979948	1.1780226724753802	G6PD;NOS1;NOX1
oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen (GO:0016709)	3/36	0.41067017406249934	0.8760162574415892	0	0	1.3236732090979948	1.1780226724753802	POR;MICAL2;NOS1
serine transmembrane transporter activity (GO:0022889)	1/8	0.412440757247363	0.8760162574415892	0	0	2.0797109505280713	1.8419224204805347	SLC38A5
arginine binding (GO:0034618)	1/8	0.412440757247363	0.8760162574415892	0	0	2.0797109505280713	1.8419224204805347	NOS1
arginine N-methyltransferase activity (GO:0016273)	1/8	0.412440757247363	0.8760162574415892	0	0	2.0797109505280713	1.8419224204805347	PRMT6
arginine transmembrane transporter activity (GO:0015181)	1/8	0.412440757247363	0.8760162574415892	0	0	2.0797109505280713	1.8419224204805347	SLC7A3
aryl hydrocarbon receptor binding (GO:0017162)	1/8	0.412440757247363	0.8760162574415892	0	0	2.0797109505280713	1.8419224204805347	ARNT2
cAMP-dependent protein kinase inhibitor activity (GO:0004862)	1/8	0.412440757247363	0.8760162574415892	0	0	2.0797109505280713	1.8419224204805347	PRKAR2A
CD4 receptor binding (GO:0042609)	1/8	0.412440757247363	0.8760162574415892	0	0	2.0797109505280713	1.8419224204805347	IL16
ciliary neurotrophic factor receptor activity (GO:0004897)	1/8	0.412440757247363	0.8760162574415892	0	0	2.0797109505280713	1.8419224204805347	IL13RA1
coreceptor activity involved in Wnt signaling pathway (GO:0071936)	1/8	0.412440757247363	0.8760162574415892	0	0	2.0797109505280713	1.8419224204805347	GPC4
cuprous ion binding (GO:1903136)	1/8	0.412440757247363	0.8760162574415892	0	0	2.0797109505280713	1.8419224204805347	ATP7A
estradiol 17-beta-dehydrogenase activity (GO:0004303)	1/8	0.412440757247363	0.8760162574415892	0	0	2.0797109505280713	1.8419224204805347	HSD17B10
estrogen 16-alpha-hydroxylase activity (GO:0101020)	1/8	0.412440757247363	0.8760162574415892	0	0	2.0797109505280713	1.8419224204805347	CYP1A2
glycine transmembrane transporter activity (GO:0015187)	1/8	0.412440757247363	0.8760162574415892	0	0	2.0797109505280713	1.8419224204805347	SLC38A5
glycogen binding (GO:2001069)	1/8	0.412440757247363	0.8760162574415892	0	0	2.0797109505280713	1.8419224204805347	PPP1R3F
L-glutamine transmembrane transporter activity (GO:0015186)	1/8	0.412440757247363	0.8760162574415892	0	0	2.0797109505280713	1.8419224204805347	SLC38A5
lysophospholipid acyltransferase activity (GO:0071617)	1/8	0.412440757247363	0.8760162574415892	0	0	2.0797109505280713	1.8419224204805347	PNPLA3
neurotrophin binding (GO:0043121)	1/8	0.412440757247363	0.8760162574415892	0	0	2.0797109505280713	1.8419224204805347	NTRK3
NMDA glutamate receptor activity (GO:0004972)	1/8	0.412440757247363	0.8760162574415892	0	0	2.0797109505280713	1.8419224204805347	GRIN2A
nucleoside transmembrane transporter activity (GO:0005337)	1/8	0.412440757247363	0.8760162574415892	0	0	2.0797109505280713	1.8419224204805347	SLC28A1
oxidoreductase activity, acting on NAD(P)H, heme protein as acceptor (GO:0016653)	1/8	0.412440757247363	0.8760162574415892	0	0	2.0797109505280713	1.8419224204805347	POR
peptidyl-proline 4-dioxygenase activity (GO:0031545)	1/8	0.412440757247363	0.8760162574415892	0	0	2.0797109505280713	1.8419224204805347	P4HA1
phosphatidylinositol phosphate 5-phosphatase activity (GO:0034595)	1/8	0.412440757247363	0.8760162574415892	0	0	2.0797109505280713	1.8419224204805347	OCRL
poly(G) binding (GO:0034046)	1/8	0.412440757247363	0.8760162574415892	0	0	2.0797109505280713	1.8419224204805347	FMR1
pre-mRNA intronic binding (GO:0097157)	1/8	0.412440757247363	0.8760162574415892	0	0	2.0797109505280713	1.8419224204805347	RBM41
procollagen-proline dioxygenase activity (GO:0019798)	1/8	0.412440757247363	0.8760162574415892	0	0	2.0797109505280713	1.8419224204805347	P4HA1
pyrimidine nucleotide-sugar transmembrane transporter activity (GO:0015165)	1/8	0.412440757247363	0.8760162574415892	0	0	2.0797109505280713	1.8419224204805347	SLC35A2
peptidase activator activity (GO:0016504)	2/22	0.41797487775792047	0.8760162574415892	0	0	1.455919003115265	1.270047573879219	ADRM1;PRSS22
poly(A) binding (GO:0008143)	2/22	0.41797487775792047	0.8760162574415892	0	0	1.455919003115265	1.270047573879219	DDX3X;PABPC5
poly(U) RNA binding (GO:0008266)	2/22	0.41797487775792047	0.8760162574415892	0	0	1.455919003115265	1.270047573879219	FMR1;PABPC5
motor activity (GO:0003774)	5/66	0.4202673659774332	0.8760162574415892	0	0	1.193547561459413	1.0346436336206133	MYO1E;DNAI2;DNAH17;KIF4A;KIF1B
sodium channel regulator activity (GO:0017080)	3/37	0.42817059167971283	0.8760162574415892	0	0	1.2846728714868645	1.0897026742040739	NOS1;FGF13;FGF12
protein serine/threonine kinase activator activity (GO:0043539)	3/37	0.42817059167971283	0.8760162574415892	0	0	1.2846728714868645	1.0897026742040739	DDX3X;IGF2;MTCP1
G protein-coupled receptor binding (GO:0001664)	10/143	0.43913317987169254	0.8760162574415892	0	0	1.094880618474085	0.9010347869647306	ARHGEF11;SFRP1;CALCA;USP4;GNA11;FLNA;NDP;ARRB2;ARR3;GPRASP2
semaphorin receptor binding (GO:0030215)	2/23	0.44051706921088046	0.8760162574415892	0	0	1.3865153538050734	1.1366737236198947	SEMA3B;SEMA3E
triglyceride lipase activity (GO:0004806)	2/23	0.44051706921088046	0.8760162574415892	0	0	1.3865153538050734	1.1366737236198947	PNPLA3;PNPLA4
C-C chemokine receptor activity (GO:0016493)	2/23	0.44051706921088046	0.8760162574415892	0	0	1.3865153538050734	1.1366737236198947	CXCR3;CXCR4
cyclic-nucleotide phosphodiesterase activity (GO:0004112)	2/23	0.44051706921088046	0.8760162574415892	0	0	1.3865153538050734	1.1366737236198947	PDE1B;PDE1A
