Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
negative regulation of cell motility (GO:2000146)	11/114	0.11574788910517991	0.9872025768171138	0	0	1.5588882543308586	3.361494381081856	RAP2C;FRMD5;SFRP1;LIMCH1;ZMYND8;PLXNB3;WAS;SPINT2;NF2;RNF41;ARHGAP4
regulation of cation channel activity (GO:2001257)	9/89	0.11787476550945383	0.9872025768171138	0	0	1.6416014095536413	3.5099613707034174	GRIN2A;DLG3;SLMAP;FKBP1B;DMD;NOS1;FGF13;FGF12;GRIA3
positive regulation of cellular biosynthetic process (GO:0031328)	16/180	0.11804129678539568	0.9872025768171138	0	0	1.4250048012291145	3.0448373176395553	SCARB1;YTHDF1;DDX3X;AVPR1B;FMR1;MID1IP1;IGF2;UPF3B;PLD1;MMP8;GLI2;RBM3;RPS4X;CLEC7A;BCL3;ATP7A
regulated exocytosis (GO:0045055)	16/180	0.11804129678539568	0.9872025768171138	0	0	1.4250048012291145	3.0448373176395553	SERPINA3;ITIH4;SERPINA1;APOOL;IGF2;SYT13;SYTL4;SERPINA4;SOD1;F8;TMSB4X;LAMP2;ALB;FLNA;MAGED2;TIMP1
cytoplasmic translational initiation (GO:0002183)	3/19	0.11927468435727494	0.9872025768171138	0	0	2.732560405300078	5.810314711628425	MCTS1;EIF2B3;EIF2S3
dopamine metabolic process (GO:0042417)	3/19	0.11927468435727494	0.9872025768171138	0	0	2.732560405300078	5.810314711628425	MAOB;MAOA;ATP7A
heparan sulfate proteoglycan biosynthetic process (GO:0015012)	3/19	0.11927468435727494	0.9872025768171138	0	0	2.732560405300078	5.810314711628425	CSGALNACT1;UGDH;HS6ST2
histone deubiquitination (GO:0016578)	3/19	0.11927468435727494	0.9872025768171138	0	0	2.732560405300078	5.810314711628425	TRRAP;USP51;BRCC3
histone H4-K16 acetylation (GO:0043984)	3/19	0.11927468435727494	0.9872025768171138	0	0	2.732560405300078	5.810314711628425	MSL3;OGT;HCFC1
positive regulation of actin cytoskeleton reorganization (GO:2000251)	3/19	0.11927468435727494	0.9872025768171138	0	0	2.732560405300078	5.810314711628425	HAX1;NTRK3;BAIAP2
positive regulation of leukocyte activation (GO:0002696)	3/19	0.11927468435727494	0.9872025768171138	0	0	2.732560405300078	5.810314711628425	CLEC7A;TNIP2;CD226
positive regulation of oxidoreductase activity (GO:0051353)	3/19	0.11927468435727494	0.9872025768171138	0	0	2.732560405300078	5.810314711628425	POR;GDNF;ATP7A
regulation of autophagy of mitochondrion (GO:1903146)	3/19	0.11927468435727494	0.9872025768171138	0	0	2.732560405300078	5.810314711628425	HAX1;FZD5;HDAC6
positive regulation of cellular protein metabolic process (GO:0032270)	10/102	0.11995964098616159	0.9872025768171138	0	0	1.5863091181681885	3.3639269857283014	RBM3;RPS4X;YTHDF1;DDX3X;FMR1;BCL3;MSN;UPF3B;PLD1;OGT
negative regulation of developmental process (GO:0051093)	8/77	0.12084541567976342	0.9872025768171138	0	0	1.691501667006872	3.5745542374724777	TBX1;RPS6KA6;SFRP1;DCC;BCL11A;NOTCH4;HUWE1;MAPT
positive regulation of cation transmembrane transport (GO:1904064)	5/41	0.1208876761471392	0.9872025768171138	0	0	2.025110590684361	4.27884292450217	KCNJ5;ACE2;KCNMB1;FLNA;NOS1
protein modification by small protein removal (GO:0070646)	23/276	0.12208265805315395	0.9872025768171138	0	0	1.3287986755920247	2.794539274758774	PSMD10;OTUD5;USP26;USP27X;TRRAP;USP9X;USP4;USP9Y;USP11;ADRM1;OTUD6A;BRCC3;FOXO4;ARRB2;HCFC1;AR;ATXN3L;RNF128;TNIP2;USP51;IKBKG;TAF9B;OGT
regulation of cell-matrix adhesion (GO:0001952)	7/65	0.12290493985645683	0.9872025768171138	0	0	1.760427057776819	3.690460821662683	SFRP1;LIMCH1;CASK;SEMA3E;NF2;FUT1;GPM6B
negative regulation of cysteine-type endopeptidase activity (GO:2000117)	6/53	0.12335819371379078	0.9872025768171138	0	0	1.8617353723404255	3.8959847512186787	IGBP1;RPS6KA3;DDX3X;GPX1;XIAP;CST7
cardiac muscle cell action potential (GO:0086001)	4/30	0.1238040867605144	0.9872025768171138	0	0	2.2426497059882395	4.685018375862853	KCND3;DMD;CACNA1C;FGF12
microtubule polymerization (GO:0046785)	4/30	0.1238040867605144	0.9872025768171138	0	0	2.2426497059882395	4.685018375862853	MAP7D3;MAPT;FGF13;CKAP5
regulation of vasoconstriction (GO:0019229)	4/30	0.1238040867605144	0.9872025768171138	0	0	2.2426497059882395	4.685018375862853	PER2;ACE2;AVPR1B;AVPR2
positive regulation of macromolecule biosynthetic process (GO:0010557)	12/129	0.12639123597563232	0.9872025768171138	0	0	1.4971621784808598	3.096690029170548	RBM3;RPS4X;AR;YTHDF1;DDX3X;FMR1;BCL3;IGF2;UPF3B;PLD1;NOX1;GLI2
negative regulation of blood vessel morphogenesis (GO:2000181)	8/78	0.12754481798448128	0.9872025768171138	0	0	1.6672479320366644	3.4333427633993723	MECP2;TNMD;ALOX5;PGK1;SEMA3E;FOXO4;THBS4;AMOT
cellular response to nutrient levels (GO:0031669)	7/66	0.13034005005034593	0.9872025768171138	0	0	1.7304965478856629	3.5260744303373532	SFRP1;MAP1LC3A;RRAGB;LAMP2;ALB;INHBB;WDR45
embryonic organ development (GO:0048568)	7/66	0.13034005005034593	0.9872025768171138	0	0	1.7304965478856629	3.5260744303373532	NDRG4;COL13A1;RPL10;GDNF;RBPJ;FGFR2;GLI2
regulation of ubiquitin-dependent protein catabolic process (GO:2000058)	5/42	0.13040362721726648	0.9872025768171138	0	0	1.9702723801084456	4.01368287436061	FOXF2;ARAF;CCDC22;UBQLN4;TAF1
skeletal system morphogenesis (GO:0048705)	5/42	0.13040362721726648	0.9872025768171138	0	0	1.9702723801084456	4.01368287436061	HOXA3;HOXC4;FGFR2;HOXA4;RAB33B
negative regulation of DNA-binding transcription factor activity (GO:0043433)	13/143	0.1307906266456569	0.9872025768171138	0	0	1.4598586017282011	2.9695823298600112	PSMD10;HDAC4;NR0B1;WWP2;ARRB2;FOXP3;PKD1;TCEAL7;IRAK1;TFDP3;TMSB4X;FLNA;TAF1
glycosaminoglycan metabolic process (GO:0030203)	6/54	0.13170434143850326	0.9872025768171138	0	0	1.8228515625	3.695276860487161	UGDH;GPC3;IDS;GPC4;HS6ST2;HS3ST2
unsaturated fatty acid metabolic process (GO:0033559)	6/54	0.13170434143850326	0.9872025768171138	0	0	1.8228515625	3.695276860487161	GPX1;AWAT1;ALOX5;ALOX15;FAAH2;ABCD1
acetyl-CoA biosynthetic process (GO:0006085)	2/10	0.13194462595062934	0.9872025768171138	0	0	3.6421339563862927	7.376679576546398	PDHA1;PPCS
cellular response to acidic pH (GO:0071468)	2/10	0.13194462595062934	0.9872025768171138	0	0	3.6421339563862927	7.376679576546398	IMPACT;NOX1
cellular response to hydroxyurea (GO:0072711)	2/10	0.13194462595062934	0.9872025768171138	0	0	3.6421339563862927	7.376679576546398	FMR1;ATRX
cellular response to leucine starvation (GO:1990253)	2/10	0.13194462595062934	0.9872025768171138	0	0	3.6421339563862927	7.376679576546398	IMPACT;RRAGB
cellular response to oxygen levels (GO:0071453)	2/10	0.13194462595062934	0.9872025768171138	0	0	3.6421339563862927	7.376679576546398	ATP6AP1;ATP6V0A2
complement activation, lectin pathway (GO:0001867)	2/10	0.13194462595062934	0.9872025768171138	0	0	3.6421339563862927	7.376679576546398	KRT1;MASP1
formation of translation preinitiation complex (GO:0001731)	2/10	0.13194462595062934	0.9872025768171138	0	0	3.6421339563862927	7.376679576546398	MCTS1;EIF2S3
histone H4 deacetylation (GO:0070933)	2/10	0.13194462595062934	0.9872025768171138	0	0	3.6421339563862927	7.376679576546398	HDAC4;HDAC8
L-glutamate transmembrane transport (GO:0015813)	2/10	0.13194462595062934	0.9872025768171138	0	0	3.6421339563862927	7.376679576546398	PRAF2;SLC1A2
negative regulation of glycolytic process (GO:0045820)	2/10	0.13194462595062934	0.9872025768171138	0	0	3.6421339563862927	7.376679576546398	HDAC4;PFKFB1
negative regulation of purine nucleotide metabolic process (GO:1900543)	2/10	0.13194462595062934	0.9872025768171138	0	0	3.6421339563862927	7.376679576546398	HDAC4;PFKFB1
positive regulation of establishment of protein localization to telomere (GO:1904851)	2/10	0.13194462595062934	0.9872025768171138	0	0	3.6421339563862927	7.376679576546398	DKC1;CCT7
positive regulation of mesenchymal cell proliferation (GO:0002053)	2/10	0.13194462595062934	0.9872025768171138	0	0	3.6421339563862927	7.376679576546398	TBX1;FGFR2
regulation of long-term synaptic depression (GO:1900452)	2/10	0.13194462595062934	0.9872025768171138	0	0	3.6421339563862927	7.376679576546398	FMR1;MAPT
regulation of mast cell activation (GO:0033003)	2/10	0.13194462595062934	0.9872025768171138	0	0	3.6421339563862927	7.376679576546398	CD226;CD300LF
regulation of microtubule nucleation (GO:0010968)	2/10	0.13194462595062934	0.9872025768171138	0	0	3.6421339563862927	7.376679576546398	MECP2;CKAP5
removal of superoxide radicals (GO:0019430)	2/10	0.13194462595062934	0.9872025768171138	0	0	3.6421339563862927	7.376679576546398	ATP7A;SOD1
renal filtration (GO:0097205)	2/10	0.13194462595062934	0.9872025768171138	0	0	3.6421339563862927	7.376679576546398	TBC1D8B;MYO1E
RNA polymerase II preinitiation complex assembly (GO:0051123)	2/10	0.13194462595062934	0.9872025768171138	0	0	3.6421339563862927	7.376679576546398	TAF7L;TAF1
mesoderm development (GO:0007498)	3/20	0.13396080473835262	0.9872025768171138	0	0	2.571684012654165	5.16961983684064	TBX1;BTK;BMX
positive regulation of cyclin-dependent protein kinase activity (GO:1904031)	3/20	0.13396080473835262	0.9872025768171138	0	0	2.571684012654165	5.16961983684064	PSMD10;SPDYA;PKD1
positive regulation of interferon-alpha production (GO:0032727)	3/20	0.13396080473835262	0.9872025768171138	0	0	2.571684012654165	5.16961983684064	DDX3X;TLR8;TLR7
regulation of hippo signaling (GO:0035330)	3/20	0.13396080473835262	0.9872025768171138	0	0	2.571684012654165	5.16961983684064	NEK8;WWC3;NF2
axon development (GO:0061564)	8/79	0.13443258589811363	0.9872025768171138	0	0	1.6436774008684345	3.2983549905863683	SLITRK2;DCC;PLP1;MAPT;PAK3;BAIAP2;L1CAM;FGFR2
peptide cross-linking (GO:0018149)	4/31	0.13533816193389261	0.9872025768171138	0	0	2.15947304558849	4.318900157825973	SPRR2E;KRT1;IVL;SPRR1B
positive regulation of catabolic process (GO:0009896)	7/67	0.1379939173969144	0.9872025768171138	0	0	1.701563721657545	3.370024663931992	ASB9;GPC3;HUWE1;ASB11;WWP2;SORL1;RNF41
negative regulation of proteolysis (GO:0045861)	5/43	0.1402461864540407	0.9872025768171138	0	0	1.918320391141789	3.768264028320491	SNX12;TIMP1;CST7;F2;HDAC6
positive regulation of axonogenesis (GO:0050772)	5/43	0.1402461864540407	0.9872025768171138	0	0	1.918320391141789	3.768264028320491	CDKL5;PLXNB3;MAPT;L1CAM;PLXNA3
regulation of organelle organization (GO:0033043)	8/80	0.14150516475095304	0.9872025768171138	0	0	1.6207616066770996	3.169268141558886	PRMT6;CAPN6;STX18;TBC1D25;MSN;MAPT;RAB33B;MTM1
regulation of epithelial cell proliferation (GO:0050678)	9/93	0.1432129022200275	0.9872025768171138	0	0	1.5630943058507663	3.037753314511754	TBX1;FGF16;SFRP1;GPX1;KRT4;MAGED1;FUT1;FGFR2;RAB33B
establishment or maintenance of epithelial cell apical/basal polarity (GO:0045197)	4/32	0.147288212806859	0.9872025768171138	0	0	2.0822375752172944	3.9882428501926173	OPHN1;DLG3;PDZD11;MSN
negative regulation of cell-matrix adhesion (GO:0001953)	4/32	0.147288212806859	0.9872025768171138	0	0	2.0822375752172944	3.9882428501926173	CASK;SEMA3E;NF2;ARHGAP6
negative regulation of double-strand break repair (GO:2000780)	4/32	0.147288212806859	0.9872025768171138	0	0	2.0822375752172944	3.9882428501926173	KLHL15;TP53BP1;FANCB;UBQLN4
regulation of dendrite morphogenesis (GO:0048814)	4/32	0.147288212806859	0.9872025768171138	0	0	2.0822375752172944	3.9882428501926173	CDKL5;CUX1;IL1RAPL1;LZTS1
negative regulation of protein modification process (GO:0031400)	8/81	0.1487586732773451	0.9872025768171138	0	0	1.5984736424636097	3.0457795182835494	BEX4;G6PD;IMPACT;NTRK3;MAGEA2;DMD;CDYL;MAPT
positive regulation of cellular amide metabolic process (GO:0034250)	8/81	0.1487586732773451	0.9872025768171138	0	0	1.5984736424636097	3.0457795182835494	RBM3;RPS4X;YTHDF1;DDX3X;FMR1;BCL3;UPF3B;PLD1
anterior/posterior axis specification (GO:0009948)	3/21	0.14923087626713424	0.9872025768171138	0	0	2.4286827747466875	4.619987715343003	RIPPLY1;CDX4;FZD5
autonomic nervous system development (GO:0048483)	3/21	0.14923087626713424	0.9872025768171138	0	0	2.4286827747466875	4.619987715343003	RHOXF1;GDNF;ARX
calcium-mediated signaling using intracellular calcium source (GO:0035584)	3/21	0.14923087626713424	0.9872025768171138	0	0	2.4286827747466875	4.619987715343003	BCAP31;GPR143;FKBP1B
linoleic acid metabolic process (GO:0043651)	3/21	0.14923087626713424	0.9872025768171138	0	0	2.4286827747466875	4.619987715343003	ALOX5;ALOX15;ABCD1
long-term synaptic potentiation (GO:0060291)	3/21	0.14923087626713424	0.9872025768171138	0	0	2.4286827747466875	4.619987715343003	GRIN2A;STX4;PRKCZ
regulation of cardiac muscle cell proliferation (GO:0060043)	3/21	0.14923087626713424	0.9872025768171138	0	0	2.4286827747466875	4.619987715343003	RBPJ;FGFR2;TP73
stress granule assembly (GO:0034063)	3/21	0.14923087626713424	0.9872025768171138	0	0	2.4286827747466875	4.619987715343003	YTHDF1;DDX3X;MAPT
vacuolar acidification (GO:0007035)	3/21	0.14923087626713424	0.9872025768171138	0	0	2.4286827747466875	4.619987715343003	ATP6AP2;ATP6V0A2;ATP6V1H
embryonic organ morphogenesis (GO:0048562)	5/44	0.15040166825415838	0.9872025768171138	0	0	1.8690326067375247	3.540780925942116	TBX1;HOXA3;HOXC4;FGFR2;HOXA4
regulation of transcription, DNA-templated (GO:0006355)	156/2244	0.15299507922139804	0.9872025768171138	0	0	1.0992676228257552	2.0637095441278404	FOXA1;TRRAP;RHOXF2B;RORA;RBPJ;DACH2;ETS1;ELK1;BACH1;HOXA13;UXT;ZXDA;RPS6KA3;SOX3;YY2;ZNF81;HMGN5;ZXDB;ZNF449;WWC3;HOXA3;HOXA2;PIM2;HOXA6;PKNOX2;HOXA4;TLE1;ESX1;ZFP2;ATP1B4;EBF3;ZBTB33;FOXP3;POU3F4;HCFC1;AR;RFX8;SFRP1;SPIN2B;ZNF711;SPIN2A;ZNF674;ZNF157;ZNF275;L3MBTL3;CALCA;ZNF395;MAGED1;NOTCH4;IGSF1;ARX;FOXO4;HTATSF1;GATA1;SBNO1;RAD21;PRDM16;HOXC5;CAMTA1;HOXC4;NDP;TP53BP1;RREB1;ZNF300;HOXC6;TRAPPC2;FOXF2;BCL11B;BCL11A;NONO;IGF2;NR0B1;FOXN3;SMARCA1;POLA1;BCL3;SNAI2;LHX6;ZNF536;SIM1;OGT;BRWD3;VSX2;TP73;CDK16;RHOXF2;KDM5C;RHOXF1;CITED1;SPIN4;SUV39H1;SPIN3;NKAP;HMGB3;PHF6;HOXC10;PQBP1;PHF8;GLI2;MED12;MECP2;MED14;SCML2;SCML1;NKRF;ZIC3;ZNF41;ZNF280C;ERC1;NOS1;ZNF366;GABPA;HTATIP2;ARHGEF11;PRMT6;ZNF880;ATRX;TFE3;ZFP92;MSL3;ZNF75D;ZFY;ZFX;KLF16;RIPPLY1;TOX2;ELF4;PAX7;TFDP3;TGIF2LX;IRF6;VGLL1;ZNF630;HDAC4;HDAC6;TCEAL7;BCLAF1;CUX1;ZNF628;HSF2;TBL1Y;APBB2;TBL1X;TBX1;ZNF100;ARNT2;CDX4;ZNF182;IRX4;PASD1;WWP2;PER2;KLF8;RLIM;BCOR;MAMLD1
cardiac muscle cell membrane repolarization (GO:0099622)	2/11	0.15467842458301168	0.9872025768171138	0	0	3.2372793354101765	6.042080803832634	KCNJ5;KCND3
cellular glucan metabolic process (GO:0006073)	2/11	0.15467842458301168	0.9872025768171138	0	0	3.2372793354101765	6.042080803832634	PHKA1;PYGL
cellular response to increased oxygen levels (GO:0036295)	2/11	0.15467842458301168	0.9872025768171138	0	0	3.2372793354101765	6.042080803832634	ATP6AP1;ATP6V0A2
cellular response to superoxide (GO:0071451)	2/11	0.15467842458301168	0.9872025768171138	0	0	3.2372793354101765	6.042080803832634	ATP7A;SOD1
central nervous system myelination (GO:0022010)	2/11	0.15467842458301168	0.9872025768171138	0	0	3.2372793354101765	6.042080803832634	PLP1;B4GALT6
coenzyme A biosynthetic process (GO:0015937)	2/11	0.15467842458301168	0.9872025768171138	0	0	3.2372793354101765	6.042080803832634	SLC25A16;PPCS
desensitization of G protein-coupled receptor signaling pathway (GO:0002029)	2/11	0.15467842458301168	0.9872025768171138	0	0	3.2372793354101765	6.042080803832634	ARRB2;ARR3
establishment of epithelial cell apical/basal polarity (GO:0045198)	2/11	0.15467842458301168	0.9872025768171138	0	0	3.2372793354101765	6.042080803832634	OPHN1;MSN
lipoprotein biosynthetic process (GO:0042158)	2/11	0.15467842458301168	0.9872025768171138	0	0	3.2372793354101765	6.042080803832634	PORCN;WDR45
monocyte differentiation (GO:0030224)	2/11	0.15467842458301168	0.9872025768171138	0	0	3.2372793354101765	6.042080803832634	PDE1B;PIR
negative regulation of bone remodeling (GO:0046851)	2/11	0.15467842458301168	0.9872025768171138	0	0	3.2372793354101765	6.042080803832634	CALCA;SFRP1
negative regulation of receptor signaling pathway via STAT (GO:1904893)	2/11	0.15467842458301168	0.9872025768171138	0	0	3.2372793354101765	6.042080803832634	BCL3;NF2
negative regulation of steroid biosynthetic process (GO:0010894)	2/11	0.15467842458301168	0.9872025768171138	0	0	3.2372793354101765	6.042080803832634	SNAI2;NR0B1
positive regulation of cytoplasmic transport (GO:1903651)	2/11	0.15467842458301168	0.9872025768171138	0	0	3.2372793354101765	6.042080803832634	MSN;SORL1
positive regulation of protein localization to Cajal body (GO:1904871)	2/11	0.15467842458301168	0.9872025768171138	0	0	3.2372793354101765	6.042080803832634	DKC1;CCT7
postsynapse assembly (GO:0099068)	2/11	0.15467842458301168	0.9872025768171138	0	0	3.2372793354101765	6.042080803832634	NLGN3;NLGN4X
proteasome assembly (GO:0043248)	2/11	0.15467842458301168	0.9872025768171138	0	0	3.2372793354101765	6.042080803832634	PSMD10;ADRM1
purine nucleoside bisphosphate biosynthetic process (GO:0034033)	2/11	0.15467842458301168	0.9872025768171138	0	0	3.2372793354101765	6.042080803832634	SLC25A16;PPCS
regulation of biosynthetic process (GO:0009889)	2/11	0.15467842458301168	0.9872025768171138	0	0	3.2372793354101765	6.042080803832634	ALOX5;MID1IP1
regulation of establishment of protein localization to telomere (GO:0070203)	2/11	0.15467842458301168	0.9872025768171138	0	0	3.2372793354101765	6.042080803832634	DKC1;CCT7
regulation of mesenchymal cell proliferation (GO:0010464)	2/11	0.15467842458301168	0.9872025768171138	0	0	3.2372793354101765	6.042080803832634	TBX1;FGFR2
regulation of microtubule-based movement (GO:0060632)	2/11	0.15467842458301168	0.9872025768171138	0	0	3.2372793354101765	6.042080803832634	IGBP1;HDAC6
regulation of pH (GO:0006885)	2/11	0.15467842458301168	0.9872025768171138	0	0	3.2372793354101765	6.042080803832634	ATP6AP1;SLC9A7
regulation of protein localization to Cajal body (GO:1904869)	2/11	0.15467842458301168	0.9872025768171138	0	0	3.2372793354101765	6.042080803832634	DKC1;CCT7
response to hydroxyurea (GO:0072710)	2/11	0.15467842458301168	0.9872025768171138	0	0	3.2372793354101765	6.042080803832634	FMR1;ATRX
ribonucleoside bisphosphate biosynthetic process (GO:0034030)	2/11	0.15467842458301168	0.9872025768171138	0	0	3.2372793354101765	6.042080803832634	SLC25A16;PPCS
synaptic transmission, GABAergic (GO:0051932)	2/11	0.15467842458301168	0.9872025768171138	0	0	3.2372793354101765	6.042080803832634	GABRA3;GABRE
regulation of cytosolic calcium ion concentration (GO:0051480)	13/148	0.15706486935321873	0.9872025768171138	0	0	1.405411538797242	2.6015522095949595	BCAP31;CALCA;TRPC5;AVPR1B;CXCR4;ATP2B3;CACNA1C;F2;CYSLTR1;P2RY4;CXCR3;FKBP1B;PLCE1
arachidonic acid metabolic process (GO:0019369)	6/57	0.15827746420423996	0.9872025768171138	0	0	1.7153492647058823	3.1620845838183267	GPX1;AWAT1;ALOX5;ALOX15;CYP1A2;FAAH2
negative regulation of apoptotic process (GO:0043066)	37/485	0.15934362851607023	0.9872025768171138	0	0	1.2078269758664073	2.218406413458762	NOTCH2;PAGE4;PSMD10;BHLHB9;DDX3X;RPL10;CITED1;ARAF;XIAP;GATA1;RPS6KA3;HMGN5;IRAK1;FIGNL1;BNIP1;FLNA;PIM2;ERC1;TAF9B;HTATIP2;TBX1;IGBP1;TLE1;GPX1;POU3F4;SOD1;DNAJC3;SFRP1;HAX1;CD40LG;GDNF;PAX7;ALB;BCL3;WNK3;SNAI2;FATE1
neuron projection extension (GO:1990138)	4/33	0.1596278829828443	0.9872025768171138	0	0	2.0103286890096292	3.6887720213959354	NLGN3;IMPACT;SLC9A6;USP9X
axon guidance (GO:0007411)	17/203	0.16000482348465903	0.9872025768171138	0	0	1.3344518162637586	2.445451433932462	NOTCH2;SH3KBP1;DCC;SEMA3B;CXCR4;SEMA3E;UNC5D;L1CAM;GLI2;EFNB1;DAB1;OPHN1;GDNF;PLXNB3;TNR;EPHB1;PLXNA3
neural crest cell development (GO:0014032)	5/45	0.16085561705046134	0.9872025768171138	0	0	1.8222092115534738	3.329628328468623	TBX1;GDNF;SEMA3B;SNAI2;SEMA3E
positive regulation of transcription by RNA polymerase II (GO:0045944)	66/908	0.16198352092966192	0.9872025768171138	0	0	1.1482730423270122	2.090156259183677	FOXA1;DDX3X;CITED1;RORA;RBPJ;ETS1;ELK1;PKD1;HOXC10;GLI2;MED12;RPS6KA3;SOX3;MED14;YY2;NKRF;ZIC3;IKBKG;NOS1;IER5;GABPA;HTATIP2;ATRX;TFE3;ATP1B4;FOXP3;HCFC1;AR;TOX2;HAX1;ELF4;IRF6;HDAC4;ZNF395;NOTCH4;WAS;MOSPD1;FOXO4;HDAC8;GATA1;LAGE3;BCLAF1;ZNF827;HSF2;HOXC4;TP53BP1;TBL1X;RREB1;ZNF300;TBX1;ARNT2;CDX4;FOXF2;FZD5;BCL11B;IGF2;MICAL2;CTAG2;SMARCA1;APLN;GDNF;TNIP2;OGT;RBMX;FGFR2;TP73
regulation of protein ubiquitination (GO:0031396)	10/109	0.16298012230819756	0.9872025768171138	0	0	1.473591716538425	2.6732825709957253	PSMD10;PER2;GNL3L;FOXF2;USP4;HUWE1;XIAP;ARRB2;HDAC8;OGT
epidermis development (GO:0008544)	8/83	0.16379140939484557	0.9872025768171138	0	0	1.555680751173709	2.814477806309802	SPRR2E;WAS;KRT5;EDA2R;PTHLH;FGFR2;SPRR1B;SPRR2D
cellular transition metal ion homeostasis (GO:0046916)	9/96	0.1638774403493712	0.9872025768171138	0	0	1.5089514757108524	2.7291446334311855	ALAS2;HEPH;ATP6AP1;ABCB7;ATP6V0A2;CCDC22;ATP7A;PRND;SOD1
heme biosynthetic process (GO:0006783)	3/22	0.16502449912860417	0.9872025768171138	0	0	2.3007342987242074	4.145144031654267	ALAS2;PGRMC1;ALB
mitochondrial calcium ion homeostasis (GO:0051560)	3/22	0.16502449912860417	0.9872025768171138	0	0	2.3007342987242074	4.145144031654267	BCAP31;FATE1;PDZD8
positive regulation of axon extension (GO:0045773)	3/22	0.16502449912860417	0.9872025768171138	0	0	2.3007342987242074	4.145144031654267	CDKL5;MAPT;L1CAM
positive regulation of DNA-templated transcription, initiation (GO:2000144)	3/22	0.16502449912860417	0.9872025768171138	0	0	2.3007342987242074	4.145144031654267	MED12;BCLAF1;MED14
positive regulation of neutrophil migration (GO:1902624)	3/22	0.16502449912860417	0.9872025768171138	0	0	2.3007342987242074	4.145144031654267	MOSPD2;THBS4;XG
cellular iron ion homeostasis (GO:0006879)	6/58	0.16761728970364959	0.9872025768171138	0	0	1.6822716346153845	3.0046581548643108	ALAS2;HEPH;ATP6AP1;ABCB7;ATP6V0A2;SOD1
muscle organ development (GO:0007517)	6/58	0.16761728970364959	0.9872025768171138	0	0	1.6822716346153845	3.0046581548643108	TBX1;FHL1;DMD;ITGB1BP2;EMD;SGCG
glycosaminoglycan biosynthetic process (GO:0006024)	9/97	0.1710648954172851	0.9872025768171138	0	0	1.4917242115754255	2.6339557723404363	CSGALNACT1;UGDH;CHST7;BGN;GPC3;GPC4;B4GALT6;HS6ST2;HS3ST2
central nervous system neuron differentiation (GO:0021953)	4/34	0.1723300131024999	0.9872025768171138	0	0	1.943213728549142	3.4168381219173365	OPHN1;ZC4H2;MAPT;ATP7A
epithelial tube morphogenesis (GO:0060562)	4/34	0.1723300131024999	0.9872025768171138	0	0	1.943213728549142	3.4168381219173365	PRKX;PKD1;RASIP1;GLI2
female gamete generation (GO:0007292)	4/34	0.1723300131024999	0.9872025768171138	0	0	1.943213728549142	3.4168381219173365	DIAPH2;USP9X;TRIP13;BMP15
secondary alcohol biosynthetic process (GO:1902653)	4/34	0.1723300131024999	0.9872025768171138	0	0	1.943213728549142	3.4168381219173365	EBP;NSDHL;G6PD;HMGCS1
actin crosslink formation (GO:0051764)	2/12	0.17807926154941045	0.9872025768171138	0	0	2.9133956386292836	5.027141490726936	FLNA;BAIAP2
angiotensin maturation (GO:0002003)	2/12	0.17807926154941045	0.9872025768171138	0	0	2.9133956386292836	5.027141490726936	ACE2;ATP6AP2
cell differentiation in hindbrain (GO:0021533)	2/12	0.17807926154941045	0.9872025768171138	0	0	2.9133956386292836	5.027141490726936	OPHN1;ATP7A
cellular response to nitrogen levels (GO:0043562)	2/12	0.17807926154941045	0.9872025768171138	0	0	2.9133956386292836	5.027141490726936	MAP1LC3A;ATG5
cellular response to nitrogen starvation (GO:0006995)	2/12	0.17807926154941045	0.9872025768171138	0	0	2.9133956386292836	5.027141490726936	MAP1LC3A;ATG5
digestive system development (GO:0055123)	2/12	0.17807926154941045	0.9872025768171138	0	0	2.9133956386292836	5.027141490726936	PKD1;FGFR2
dosage compensation by inactivation of X chromosome (GO:0009048)	2/12	0.17807926154941045	0.9872025768171138	0	0	2.9133956386292836	5.027141490726936	RLIM;CDYL
endoplasmic reticulum membrane organization (GO:0090158)	2/12	0.17807926154941045	0.9872025768171138	0	0	2.9133956386292836	5.027141490726936	STX18;BNIP1
magnesium ion transport (GO:0015693)	2/12	0.17807926154941045	0.9872025768171138	0	0	2.9133956386292836	5.027141490726936	MMGT1;MAGT1
mitochondrion distribution (GO:0048311)	2/12	0.17807926154941045	0.9872025768171138	0	0	2.9133956386292836	5.027141490726936	MAPT;MTM1
negative regulation of release of sequestered calcium ion into cytosol (GO:0051280)	2/12	0.17807926154941045	0.9872025768171138	0	0	2.9133956386292836	5.027141490726936	FKBP1B;CLIC2
negative regulation of ryanodine-sensitive calcium-release channel activity (GO:0060315)	2/12	0.17807926154941045	0.9872025768171138	0	0	2.9133956386292836	5.027141490726936	FKBP1B;CLIC2
nuclear body organization (GO:0030575)	2/12	0.17807926154941045	0.9872025768171138	0	0	2.9133956386292836	5.027141490726936	ETS1;AFF2
presynapse organization (GO:0099172)	2/12	0.17807926154941045	0.9872025768171138	0	0	2.9133956386292836	5.027141490726936	NLGN3;NLGN4X
regulation of angiotensin levels in blood (GO:0002002)	2/12	0.17807926154941045	0.9872025768171138	0	0	2.9133956386292836	5.027141490726936	ACE2;ATP6AP2
