Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
cAMP signaling pathway	11/216	0.8270464933807116	0.999995307161557	0	0	0.7789536107125777	0.14791890221713408	CHRM2;GRIN2A;GPR119;PLCE1;ATP1B4;CNGA2;ATP2B3;CACNA1C;CACNA1F;PLD1;GRIA3
Adipocytokine signaling pathway	3/69	0.8289829610176598	0.999995307161557	0	0	0.6606674697087791	0.12391193502607914	IRS4;ACSL4;IKBKG
Hippo signaling pathway	8/163	0.8299880999158534	0.999995307161557	0	0	0.7495178959059013	0.13966809964409996	FZD5;DLG3;SNAI2;NF2;PRKCZ;AMOT;TP73;GLI2
Ribosome biogenesis in eukaryotes	5/108	0.8316635271827221	0.999995307161557	0	0	0.7052666681824727	0.1299999249889001	GNL3L;NXF3;DKC1;NXT2;UTP14A
Sphingolipid metabolism	2/49	0.832117470539791	0.999995307161557	0	0	0.6186451912242328	0.11369563869383334	B4GALT6;GLA
Biosynthesis of unsaturated fatty acids	1/27	0.8339771821684904	0.999995307161557	0	0	0.5593534869799461	0.1015501984992251	ELOVL4
Collecting duct acid secretion	1/27	0.8339771821684904	0.999995307161557	0	0	0.5593534869799461	0.1015501984992251	ATP6V0A2
Neuroactive ligand-receptor interaction	18/341	0.8379559304213376	0.999995307161557	0	0	0.8082692814798176	0.14289373946474837	GABRQ;CHRM2;CALCA;AVPR1B;GABRA3;AVPR2;HTR2C;GPR50;GRPR;F2;BRS3;APLN;GRIN2A;GLRA2;CYSLTR1;P2RY4;GABRE;GRIA3
Focal adhesion	10/201	0.839199437965775	0.999995307161557	0	0	0.7600239623167949	0.1332374383953918	COL4A6;XIAP;FLNA;TNR;COL4A5;PARVB;PAK3;PPP1R12B;ELK1;THBS4
Cysteine and methionine metabolism	2/50	0.8404592740431003	0.999995307161557	0	0	0.6057242990654206	0.10527899104683061	DNMT3A;SMS
Malaria	2/50	0.8404592740431003	0.999995307161557	0	0	0.6057242990654206	0.10527899104683061	CD40LG;THBS4
Breast cancer	7/147	0.8411734034928453	0.999995307161557	0	0	0.7261141516810008	0.12558685425787625	NOTCH2;FGF6;FGF16;FZD5;NOTCH4;ARAF;FGF21
Relaxin signaling pathway	6/129	0.844010750073652	0.999995307161557	0	0	0.7084984756097561	0.12015429007084233	COL4A6;GNB4;COL4A5;ARRB2;NOS1;PRKCZ
Phototransduction	1/28	0.8446667753453428	0.999995307161557	0	0	0.538607868568958	0.09092405218448227	GUCY2F
Phospholipase D signaling pathway	7/148	0.8460655147711487	0.999995307161557	0	0	0.7209255901385724	0.12050882709972659	DGKE;AVPR1B;AVPR2;DGKK;PLD1;F2;DGKI
Diabetic cardiomyopathy	10/203	0.8476527166198641	0.999995307161557	0	0	0.7520668539964591	0.1243048129515435	COX7B;G6PD;PDHA1;NDUFB11;NDUFA1;PDK3;COX5B;SLC25A5;PRKCZ;COX7C
cGMP-PKG signaling pathway	8/167	0.8488897111638339	0.999995307161557	0	0	0.7305046210175097	0.11967565406772254	KCNMB1;GNA11;IRS4;ATP1B4;ATP2B3;CACNA1C;CACNA1F;SLC25A5
Th1 and Th2 cell differentiation	4/92	0.8506199191430491	0.999995307161557	0	0	0.6604027797475536	0.1068464856159754	NOTCH2;IKBKG;RBPJ;IL2RG
Toxoplasmosis	5/112	0.8541347897084719	0.999995307161557	0	0	0.6787556450495014	0.1070168669041828	CD40LG;IRAK1;ALOX5;XIAP;IKBKG
Cholinergic synapse	5/113	0.8593455249444166	0.999995307161557	0	0	0.672434729811779	0.1019304785278082	CHRM2;GNA11;GNB4;CACNA1C;CACNA1F
PPAR signaling pathway	3/74	0.8627005524721111	0.999995307161557	0	0	0.6139769246813696	0.0906767984163946	HMGCS1;GK;ACSL4
Autoimmune thyroid disease	2/53	0.8632749250143752	0.999995307161557	0	0	0.5700018325087044	0.0838028491304559	CD40LG;TG
Leukocyte transendothelial migration	5/114	0.8643995180863123	0.999995307161557	0	0	0.6662297946701616	0.0970831468280633	CLDN6;MSN;CXCR4;CD99L2;CLDN2
Neutrophil extracellular trap formation	9/189	0.8644179406282083	0.999995307161557	0	0	0.7256851996867658	0.10573153501960342	HDAC4;CLCN5;CLCN4;CLEC7A;TLR8;TLR7;SLC25A5;HDAC8;HDAC6
Protein processing in endoplasmic reticulum	8/171	0.8660765298238007	0.999995307161557	0	0	0.7124245129948059	0.10243382325326408	ERN1;DNAJC3;BCAP31;ATXN3L;SSR4;UBQLN4;MBTPS2;UBQLN2
Fanconi anemia pathway	2/54	0.8701894753867713	0.999995307161557	0	0	0.5590103043374072	0.07772719827333746	RPA4;FANCB
Asthma	1/31	0.8727829632549492	0.999995307161557	0	0	0.4846692607003891	0.06594815352879047	CD40LG
Galactose metabolism	1/31	0.8727829632549492	0.999995307161557	0	0	0.4846692607003891	0.06594815352879047	GLA
Prostate cancer	4/97	0.8777060377439477	0.999995307161557	0	0	0.6247295053092446	0.08149193468450884	AR;ARAF;IKBKG;FGFR2
Yersinia infection	6/137	0.8812861895494405	0.999995307161557	0	0	0.6649451335877863	0.08403101797099433	RPS6KA3;RPS6KA6;IRAK1;WAS;IKBKG;BAIAP2
Human immunodeficiency virus 1 infection	10/212	0.8814471597712951	0.999995307161557	0	0	0.7182097520096837	0.09063104839258174	CCNB3;IRAK1;GNA11;AP1S2;GNB4;CXCR4;IKBKG;PAK3;TAPBP;CUL4B
Pyrimidine metabolism	2/56	0.8830623360148773	0.999995307161557	0	0	0.5382485289027346	0.06693630994064105	NT5C;CTPS2
Pathways in cancer	28/531	0.8856408104903605	0.999995307161557	0	0	0.8058295694829434	0.09786301824026963	NOTCH2;NOTCH4;ARAF;CXCR4;XIAP;IL2RG;PLD1;ELK1;ETS1;GLI2;FGF6;GNA11;IKBKG;PIM2;IL13RA1;FGF21;ARHGEF11;ARNT2;FZD5;DCC;IGF2;F2;AR;FGF16;COL4A6;GNB4;COL4A5;FGFR2
Base excision repair	1/33	0.8886410239373951	0.999995307161557	0	0	0.45432879377431906	0.05363893089106242	APEX2
Fructose and mannose metabolism	1/33	0.8886410239373951	0.999995307161557	0	0	0.45432879377431906	0.05363893089106242	PFKFB1
Viral protein interaction with cytokine and cytokine receptor	4/100	0.8918277600881753	0.999995307161557	0	0	0.6051092043681747	0.06927426872961225	CCL13;CXCR3;CXCR4;IL2RG
Endometrial cancer	2/58	0.8947446892214763	0.999995307161557	0	0	0.5189697374276814	0.05771818714475258	ARAF;ELK1
Prion disease	13/273	0.8999537628225684	0.999995307161557	0	0	0.7248232521602513	0.07640499009974829	COX7B;NDUFB11;ADRM1;NDUFA1;CACNA1C;COX5B;CACNA1F;C8A;COX7C;SOD1;GRIN2A;SLC25A5;TUBA8
Amoebiasis	4/102	0.9004292068910458	0.999995307161557	0	0	0.5926963609156611	0.06216420674461667	GNA11;COL4A6;COL4A5;C8A
Longevity regulating pathway	4/102	0.9004292068910458	0.999995307161557	0	0	0.5926963609156611	0.06216420674461667	RB1CC1;IRS4;ATG5;SOD1
Nicotinate and nicotinamide metabolism	1/35	0.9025236302909055	0.999995307161557	0	0	0.4275577935454337	0.043850500881681034	NT5C
Signaling pathways regulating pluripotency of stem cells	6/143	0.9040527506320615	0.999995307161557	0	0	0.6356181569343066	0.06411325755429535	FZD5;ZIC3;ESX1;INHBB;DUSP9;FGFR2
Peroxisome	3/82	0.9045535982877064	0.999995307161557	0	0	0.5515652594295412	0.055329562188793854	ACSL4;ABCD1;SOD1
Toll-like receptor signaling pathway	4/104	0.9084212698416523	0.999995307161557	0	0	0.5807800312012481	0.05578221125349791	IRAK1;TLR8;TLR7;IKBKG
Human papillomavirus infection	16/331	0.9089723154332139	0.999995307161557	0	0	0.7358680164979378	0.07023171543433586	BCAP31;NOTCH2;FZD5;ATP6AP1;NOTCH4;RBPJ;PRKCZ;THBS4;DLG3;PPP2R5E;ATP6V0A2;COL4A6;TNR;COL4A5;ATP6V1H;IKBKG
Alanine, aspartate and glutamate metabolism	1/37	0.914676698421443	0.999995307161557	0	0	0.4037613488975357	0.03600929892009952	GLUD2
Aldosterone-regulated sodium reabsorption	1/37	0.914676698421443	0.999995307161557	0	0	0.4037613488975357	0.03600929892009952	ATP1B4
Proteoglycans in cancer	9/205	0.9165315888958767	0.999995307161557	0	0	0.6658702635321944	0.05803641677925899	FZD5;ARAF;IGF2;GPC3;PLCE1;FLNA;MSN;PPP1R12B;ELK1
Alcoholism	8/186	0.9168757768599949	0.999995307161557	0	0	0.6518612298007772	0.056570657448366195	HDAC4;GRIN2A;MAOB;MAOA;ARAF;GNB4;HDAC8;HDAC6
ErbB signaling pathway	3/85	0.9170098689849342	0.999995307161557	0	0	0.53130049616942	0.046030304746369946	ARAF;PAK3;ELK1
Th17 cell differentiation	4/107	0.919341832413356	0.999995307161557	0	0	0.5637732305408721	0.04741178649252144	RORA;IKBKG;IL2RG;FOXP3
Basal cell carcinoma	2/63	0.919362637888711	0.999995307161557	0	0	0.47630355957305553	0.04004504741017441	FZD5;GLI2
Allograft rejection	1/38	0.9201730320154115	0.999995307161557	0	0	0.3928278473025555	0.032680742506193475	CD40LG
Gastric cancer	6/149	0.9229543457534143	0.999995307161557	0	0	0.6087521853146853	0.04880701606388684	FGF6;FGF16;FZD5;ARAF;FGFR2;FGF21
Various types of N-glycan biosynthesis	1/39	0.9253155523242965	0.999995307161557	0	0	0.3824697931599427	0.029687482044605085	ALG13
Gap junction	3/88	0.9279661786906349	0.999995307161557	0	0	0.5124661867864839	0.03831196814565517	GNA11;HTR2C;TUBA8
Chemokine signaling pathway	8/192	0.9319957248582768	0.999995307161557	0	0	0.6304007620602844	0.044397266852677204	CCL13;CXCR3;GNB4;WAS;CXCR4;ARRB2;IKBKG;PRKCZ
Transcriptional misregulation in cancer	8/192	0.9319957248582768	0.999995307161557	0	0	0.6304007620602844	0.044397266852677204	PER2;ARNT2;BCL11B;PAX7;TSPAN7;TFE3;GRIA3;KDM6A
Bladder cancer	1/41	0.9346287268871115	0.999995307161557	0	0	0.3633073929961089	0.024561727674428584	ARAF
Thermogenesis	10/232	0.934943901160445	0.999995307161557	0	0	0.6528001355587563	0.04391304928358909	RPS6KA3;RPS6KA6;COX7B;NDUFB11;PRDM16;NDUFA1;ACSL4;COX5B;COX7C;FGF21
Oxytocin signaling pathway	6/154	0.9361272586428644	0.999995307161557	0	0	0.5880278716216216	0.038812104409135885	KCNJ5;CACNA1C;CACNA1F;PPP1R12B;ELK1;CAMK1G
mTOR signaling pathway	6/154	0.9361272586428644	0.999995307161557	0	0	0.5880278716216216	0.038812104409135885	PRR5;RPS6KA3;RPS6KA6;FZD5;RRAGB;ATP6V1H
Fc epsilon RI signaling pathway	2/68	0.938484613158215	0.999995307161557	0	0	0.44010195412064573	0.027941552969180238	ALOX5;BTK
Cushing syndrome	6/155	0.9385082966233943	0.999995307161557	0	0	0.5840499161073825	0.0370659001475358	MRAP;SCARB1;FZD5;GNA11;CACNA1C;CACNA1F
Non-alcoholic fatty liver disease	6/155	0.9385082966233943	0.999995307161557	0	0	0.5840499161073825	0.0370659001475358	ERN1;COX7B;NDUFB11;NDUFA1;COX5B;COX7C
Fat digestion and absorption	1/43	0.9427812984595405	0.999995307161557	0	0	0.3459699833240689	0.020384878112151096	SCARB1
Fatty acid degradation	1/43	0.9427812984595405	0.999995307161557	0	0	0.3459699833240689	0.020384878112151096	ACSL4
Rheumatoid arthritis	3/93	0.943313540140092	0.999995307161557	0	0	0.4838659392049883	0.02823675143095286	ATP6AP1;ATP6V0A2;ATP6V1H
Salivary secretion	3/93	0.943313540140092	0.999995307161557	0	0	0.4838659392049883	0.02823675143095286	ATP1B4;ATP2B3;NOS1
Ribosome	6/158	0.9451840463536628	0.999995307161557	0	0	0.5724300986842106	0.032271097372420725	RPS4X;RPS4Y2;RPL10;RPL36A;RPS4Y1;RPL39
Human T-cell leukemia virus 1 infection	9/219	0.947071040928459	0.999995307161557	0	0	0.6210090614162658	0.03377120045187887	RANBP1;TRRAP;XIAP;IKBKG;SLC25A5;IL2RG;ELK1;ETS1;MAD1L1
Necroptosis	6/159	0.9472605951665027	0.999995307161557	0	0	0.5686580882352941	0.030810488877436745	GLUD2;AIFM1;ALOX15;XIAP;PYGL;SLC25A5
PI3K-Akt signaling pathway	16/354	0.9499707915692661	0.999995307161557	0	0	0.6849368680985882	0.035153727610818905	CHRM2;IGF2;IL2RG;THBS4;FGF6;FGF16;PPP2R5E;COL4A6;GNB4;MTCP1;TNR;COL4A5;THEM4;IKBKG;FGFR2;FGF21
Non-small cell lung cancer	2/72	0.9505964739770154	0.999995307161557	0	0	0.4148642634623943	0.02101935681247981	ARAF;FHIT
Growth hormone synthesis, secretion and action	4/119	0.9522496332259424	0.999995307161557	0	0	0.5046191412873906	0.02469003501107446	GNA11;IRS4;CACNA1C;CACNA1F
Hepatitis B	6/162	0.9530729252935329	0.999995307161557	0	0	0.5576322115384615	0.02680195455978204	DDX3X;IRAK1;ATP6AP1;ARAF;IKBKG;ELK1
Proteasome	1/46	0.9531452135549013	0.999995307161557	0	0	0.3228534370946822	0.015493094531885139	ADRM1
Viral carcinogenesis	8/203	0.9535738020659826	0.999995307161557	0	0	0.5944865775851691	0.028260973841182303	HDAC4;RANBP1;DDX3X;IKBKG;RBPJ;HDAC8;MAD1L1;HDAC6
Apoptosis	5/142	0.9549806570398222	0.999995307161557	0	0	0.5292683065807393	0.02438031748403358	ERN1;AIFM1;XIAP;IKBKG;TUBA8
Carbohydrate digestion and absorption	1/47	0.9561647845976878	0.999995307161557	0	0	0.31581796650312977	0.014156544125212481	ATP1B4
Glioma	2/75	0.9581486136703332	0.999995307161557	0	0	0.39775103486536084	0.017004804959210577	ARAF;CAMK1G
Chronic myeloid leukemia	2/76	0.9604104055273202	0.999995307161557	0	0	0.3923549717942241	0.015849014342516038	ARAF;IKBKG
Ether lipid metabolism	1/49	0.9616330439262083	0.999995307161557	0	0	0.30262645914396885	0.011839458952235272	PLD1
Leishmaniasis	2/77	0.96255464929647	0.999995307161557	0	0	0.38710280373831774	0.01477356015631557	IRAK1;ELK1
Chagas disease	3/102	0.9635513241077345	0.999995307161557	0	0	0.4396655565790406	0.01632457289737586	IRAK1;GNA11;IKBKG
Cholesterol metabolism	1/50	0.964105956970802	0.999995307161557	0	0	0.2964345271182403	0.010835890393838832	SCARB1
N-Glycan biosynthesis	1/50	0.964105956970802	0.999995307161557	0	0	0.2964345271182403	0.010835890393838832	ALG13
C-type lectin receptor signaling pathway	3/104	0.9670130084171453	0.999995307161557	0	0	0.4309130055640015	0.014454257696257522	CLEC7A;BCL3;IKBKG
T cell receptor signaling pathway	3/104	0.9670130084171453	0.999995307161557	0	0	0.4309130055640015	0.014454257696257522	CD40LG;IKBKG;PAK3
Adrenergic signaling in cardiomyocytes	5/150	0.9679229135595322	0.999995307161557	0	0	0.4998519475625185	0.01629658788616695	PPP2R5E;ATP1B4;ATP2B3;CACNA1C;CACNA1F
Influenza A	6/172	0.9685023955411091	0.999995307161557	0	0	0.5237575301204819	0.016762505001734786	DNAJC3;NXF3;TLR7;IKBKG;NXT2;SLC25A5
Cytokine-cytokine receptor interaction	12/295	0.9699103079554441	0.999995307161557	0	0	0.6134430940084651	0.018741715747745955	CCL13;CD40LG;EDA;TNFRSF12A;CXCR3;CXCR4;IL16;INHBB;IL2RG;EDA2R;IL13RA1;BMP15
B cell receptor signaling pathway	2/81	0.970067407174497	0.999995307161557	0	0	0.3674237943136559	0.011165905483443074	BTK;IKBKG
FoxO signaling pathway	4/131	0.9723764589388774	0.999995307161557	0	0	0.4566437775621261	0.012791617863064104	CCNB3;ARAF;IRS4;FOXO4
Regulation of lipolysis in adipocytes	1/55	0.9742766640505564	0.999995307161557	0	0	0.26891482922611326	0.007007911398162644	IRS4
HIF-1 signaling pathway	3/109	0.974358215534212	0.999995307161557	0	0	0.41047662465624496	0.010662649659403825	PDHA1;PGK1;TIMP1
Hepatitis C	5/157	0.9763308858898418	0.999995307161557	0	0	0.47665269731706317	0.011417608869453475	CLDN6;SCARB1;ARAF;IKBKG;CLDN2
Tuberculosis	6/180	0.9773272934369596	0.999995307161557	0	0	0.4994612068965517	0.01145448580819334	IRAK1;ATP6AP1;CLEC7A;LAMP2;ATP6V0A2;ATP6V1H
Colorectal cancer	2/86	0.9774325220876633	0.999995307161557	0	0	0.3454606141522029	0.007885491101254626	DCC;ARAF
Apelin signaling pathway	4/137	0.9791484879049115	0.999995307161557	0	0	0.4359025488839102	0.00918532757507155	HDAC4;GNB4;NOS1;APLN
Rap1 signaling pathway	7/210	0.9838972160828423	0.999995307161557	0	0	0.4990698552209431	0.00810182146911029	FGF6;FGF16;GRIN2A;PLCE1;PRKCZ;FGFR2;FGF21
Sphingolipid signaling pathway	3/119	0.9846522975562351	0.999995307161557	0	0	0.3748891337651517	0.005798296840404762	PPP2R5E;PLD1;PRKCZ
Cytosolic DNA-sensing pathway	1/63	0.9849079533094516	0.999995307161557	0	0	0.23411572737542363	0.003560219075543407	IKBKG
AMPK signaling pathway	3/120	0.9854295070452423	0.999995307161557	0	0	0.37166496792373643	0.005455181358012976	PFKFB1;PPP2R5E;IRS4
TGF-beta signaling pathway	2/94	0.9857122608608848	0.999995307161557	0	0	0.3152851144521197	0.004537202393471032	INHBB;THSD4
Fc gamma R-mediated phagocytosis	2/97	0.9879809377740968	0.999995307161557	0	0	0.30527955402525003	0.003691402259626579	WAS;PLD1
Platelet activation	3/124	0.9881770252173638	0.999995307161557	0	0	0.359301224531863	0.004273321075191372	BTK;F2;PRKCZ
Spliceosome	4/150	0.988834665493358	0.999995307161557	0	0	0.39681148889791207	0.004455452867160524	RBMXL3;THOC2;RBMX;PQBP1
Osteoclast differentiation	3/127	0.9899030571460062	0.999995307161557	0	0	0.35055188192995246	0.0035574925958398846	BTK;IKBKG;NOX1
Prolactin signaling pathway	1/70	0.9905364169776613	0.999995307161557	0	0	0.21028590762984267	0.001999534519882661	SOCS6
Pancreatic secretion	2/102	0.991004951354068	0.999995307161557	0	0	0.28993769470404984	0.0026198040446907935	ATP1B4;ATP2B3
MicroRNAs in cancer	11/310	0.9910449487607745	0.999995307161557	0	0	0.5313528755983999	0.00477972565670094	NOTCH2;HDAC4;MIR223;MIR19B2;MIRLET7F2;MIR331;MIR363;NOTCH4;DNMT3A;TNR;MIR92A2
Epstein-Barr virus infection	6/202	0.9911774996440466	0.999995307161557	0	0	0.4428730867346939	0.003924585864718696	IRAK1;ADRM1;BTK;IKBKG;RBPJ;TAPBP
Human cytomegalovirus infection	7/225	0.9913512053938254	0.999995307161557	0	0	0.4643536019395887	0.004033566926199617	ARHGEF11;GNA11;GNB4;CXCR4;IKBKG;ELK1;TAPBP
Salmonella infection	8/249	0.992013019809636	0.999995307161557	0	0	0.47982129754089314	0.003847709524726475	IRAK1;DYNLT3;FLNA;RAB9A;IKBKG;PAK3;RAB9B;TUBA8
NOD-like receptor signaling pathway	5/181	0.9920255796962848	0.999995307161557	0	0	0.41112234759775745	0.00329160422682413	XIAP;BRCC3;TP53BP1;IKBKG;ATG5
p53 signaling pathway	1/73	0.9922523029801843	0.999995307161557	0	0	0.20149156939040208	0.0015671744981706004	TP73
Systemic lupus erythematosus	3/135	0.9933997105402678	0.999995307161557	0	0	0.3291646000141713	0.002179783179494321	GRIN2A;CD40LG;C8A
Gastric acid secretion	1/76	0.9936571790090378	0.999995307161557	0	0	0.19340077821011672	0.0012306134349732904	ATP1B4
Pertussis	1/76	0.9936571790090378	0.999995307161557	0	0	0.19340077821011672	0.0012306134349732904	IRAK1
JAK-STAT signaling pathway	4/162	0.9938291088012545	0.999995307161557	0	0	0.366436935958451	0.002268248239735216	FHL1;SOCS6;IL2RG;IL13RA1
Antigen processing and presentation	1/78	0.9944492407814871	0.999995307161557	0	0	0.1883571681237051	0.0010484377996690733	TAPBP
Fluid shear stress and atherosclerosis	3/139	0.9946752225333522	0.999995307161557	0	0	0.3194145156113887	0.0017053555748457207	IKBKG;PRKCZ;NOX1
RNA degradation	1/79	0.9948073797614297	0.999995307161557	0	0	0.18593235558216104	9.679914994127782E-4	PABPC5
TNF signaling pathway	2/112	0.9949896776356981	0.999995307161557	0	0	0.26343811951288587	0.0013232275752365719	BCL3;IKBKG
Hepatocellular carcinoma	4/168	0.9954363570352911	0.999995307161557	0	0	0.35291655568661773	0.0016142714438396092	FZD5;ARAF;IGF2;ELK1
PD-L1 expression and PD-1 checkpoint pathway in cancer	1/89	0.9973348646462807	0.999995307161557	0	0	0.16471524584365052	4.3957444823254784E-4	IKBKG
Cellular senescence	3/156	0.9978925043965446	0.999995307161557	0	0	0.28366420613451926	5.984519064045809E-4	CCNB3;SLC25A5;ETS1
IL-17 signaling pathway	1/94	0.9980905739927535	0.999995307161557	0	0	0.1558177482113719	2.978068714860124E-4	IKBKG
Staphylococcus aureus infection	1/95	0.9982137451121373	0.999995307161557	0	0	0.15415183376107294	2.756006864109068E-4	MASP1
Natural killer cell mediated cytotoxicity	2/131	0.9983790598987591	0.999995307161557	0	0	0.22440773744838077	3.6404662932301783E-4	SH2D1A;ARAF
Lipid and atherosclerosis	5/215	0.9984517377196684	0.999995307161557	0	0	0.3439277350284376	5.329029826329554E-4	ERN1;CD40LG;IRAK1;IKBKG;NOX1
Inflammatory mediator regulation of TRP channels	1/98	0.9985375641712702	0.999995307161557	0	0	0.14936018291949135	2.185895584751335E-4	HTR2C
Melanogenesis	1/101	0.9988026167598792	0.999995307161557	0	0	0.14485603112840467	1.7355210884471785E-4	FZD5
Herpes simplex virus 1 infection	17/498	0.9990723499056404	0.999995307161557	0	0	0.5078089546174652	4.7128765349794887E-4	ZNF100;ZNF275;EIF2B3;ZNF182;ZFP92;CFP;HCFC1;TAPBP;ZNF81;NXF3;IRAK1;ZNF41;IKBKG;ZNF157;ZNF674;ZNF300;ZNF630
Shigellosis	5/246	0.9996764336909989	0.999995307161557	0	0	0.2991859964174773	9.682217360716226E-5	RRAGB;PLCE1;IKBKG;FOXO4;ATG5
Estrogen signaling pathway	1/137	0.9998892968594415	0.999995307161557	0	0	0.1063057907988098	1.1769036347645529E-5	KCNJ5
Kaposi sarcoma-associated herpesvirus infection	2/193	0.9999601581734625	0.999995307161557	0	0	0.15105772210533183	6.0185354567879955E-6	GNB4;IKBKG
Olfactory transduction	6/440	0.999995307161557	0.999995307161557	0	0	0.19743663594470046	9.265404092628364E-7	PDE1B;PDE1A;OR13H1;OR2Y1;CNGA2;ARRB2
