Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
cytoplasmic side of plasma membrane (GO:0009898)	4/55	0.4751813440226353	0.9397534192189908	0	0	1.1417821418739103	0.8495530171365292	G6PD;RASA3;NPHS2;SHROOM4
lysosomal lumen (GO:0043202)	6/86	0.4793568486987595	0.9397534192189908	0	0	1.0918359375	0.8028378527312561	LAMP2;BGN;GPC3;IDS;GPC4;GLA
cytosolic small ribosomal subunit (GO:0022627)	3/40	0.479445308881965	0.9397534192189908	0	0	1.180320616797624	0.8676837243364636	RPS4X;RPS4Y2;RPS4Y1
CatSper complex (GO:0036128)	1/10	0.48560154231160757	0.9397534192189908	0	0	1.6173800259403373	1.1683417358553752	CATSPER3
clathrin coat of coated pit (GO:0030132)	1/10	0.48560154231160757	0.9397534192189908	0	0	1.6173800259403373	1.1683417358553752	AP2B1
mitochondrial respiratory chain complex IV (GO:0005751)	1/10	0.48560154231160757	0.9397534192189908	0	0	1.6173800259403373	1.1683417358553752	COX7C
cytoskeleton (GO:0005856)	39/600	0.49615435432097194	0.9397534192189908	0	0	1.0120074274515523	0.7092838265354854	PSMD10;EDA;WAS;AKAP4;ARHGAP6;HOXA13;NDRG1;UXT;OPHN1;FLNA;STOM;NOS1;OFD1;RBM39;KRT4;MCF2;MID1IP1;KRT1;SHROOM2;CASK;MSN;SORBS2;KRT77;PARVB;BAIAP2;CKAP5;SYN1;SHROOM4;MYO1E;FRMD5;HAX1;MAP7D3;CROCC;MAP7D2;DCX;NF2;MAPT;CDK16;TUBA8
lysosome (GO:0005764)	31/477	0.5024251990471079	0.9397534192189908	0	0	1.0117520947599736	0.6963975745541354	SCARB1;CXCR4;CST7;PLD1;SNX1;RB1CC1;GNA11;LAMP2;AP1S2;ATP6V0A2;GPC3;IDS;ATP6V1H;GPC4;ABCD1;USP4;ATP6AP2;BGN;ATP11C;ATP11A;GPR143;CLCN5;CLCN4;RRAGB;VMA21;GNB4;RAB9A;TLR7;UBA1;GLA;RAB9B
synaptic membrane (GO:0097060)	2/26	0.5050882203913394	0.9397534192189908	0	0	1.213006230529595	0.8285101491580881	GRIN2A;SRPX2
cation channel complex (GO:0034703)	5/73	0.508752688371839	0.9397534192189908	0	0	1.0702805712448915	0.7232883941839238	TRPC5;GRIN2A;FKBP1B;PKD1;GRIA3
tertiary granule membrane (GO:0070821)	5/73	0.508752688371839	0.9397534192189908	0	0	1.0702805712448915	0.7232883941839238	RAP2C;ATP6AP2;STOM;ATP11A;PLD1
endoplasmic reticulum membrane (GO:0005789)	46/712	0.5090841908948315	0.9397534192189908	0	0	1.0052891601278697	0.6787128050688489	NOTCH2;UGT1A10;NDRG4;PPM1L;NOTCH4;STX18;PLD1;APOO;NSDHL;GRIN2A;PORCN;EBP;AWAT1;AWAT2;RB1CC1;DHRS7C;BNIP1;UGT1A9;UBQLN4;PDZD8;ABCD1;UGT1A6;BCAP31;PCYT1B;GALNT2;ATP6AP2;MBOAT2;ALG13;ACSL4;DGAT2L6;TAPBP;ERN1;POR;GJB1;CLCN4;SLC9A6;PIGA;VMA21;CYP1A2;FKBP1B;TRIM13;PNPLA3;TLR8;TLR7;UBA1;PLP2
azurophil granule membrane (GO:0035577)	4/58	0.5172082519725127	0.9397534192189908	0	0	1.078176460391749	0.7108521739811918	RAB37;LAMP2;STOM;MAGT1
mitochondrial intermembrane space (GO:0005758)	4/58	0.5172082519725127	0.9397534192189908	0	0	1.078176460391749	0.7108521739811918	TIMM8A;HAX1;AIFM1;SOD1
recycling endosome membrane (GO:0055038)	4/58	0.5172082519725127	0.9397534192189908	0	0	1.078176460391749	0.7108521739811918	RAP2C;SLC9A6;SLC9A7;NDRG1
SCF ubiquitin ligase complex (GO:0019005)	4/58	0.5172082519725127	0.9397534192189908	0	0	1.078176460391749	0.7108521739811918	AMN1;FBXO17;FBXL14;CUL4B
Golgi medial cisterna (GO:0005797)	1/11	0.5186938366430462	0.9397534192189908	0	0	1.4555642023346302	0.9554927192311279	YIPF6
Golgi trans cisterna (GO:0000138)	1/11	0.5186938366430462	0.9397534192189908	0	0	1.4555642023346302	0.9554927192311279	YIPF6
MLL3/4 complex (GO:0044666)	1/11	0.5186938366430462	0.9397534192189908	0	0	1.4555642023346302	0.9554927192311279	KDM6A
platelet dense tubular network (GO:0031094)	1/11	0.5186938366430462	0.9397534192189908	0	0	1.4555642023346302	0.9554927192311279	SERPINA5
SAGA complex (GO:0000124)	1/11	0.5186938366430462	0.9397534192189908	0	0	1.4555642023346302	0.9554927192311279	TRRAP
STAGA complex (GO:0030914)	1/11	0.5186938366430462	0.9397534192189908	0	0	1.4555642023346302	0.9554927192311279	TRRAP
endosome membrane (GO:0010008)	21/325	0.5233386682346898	0.9397534192189908	0	0	1.0053307676305387	0.650978288455171	FZD5;ATP6AP1;ATP6AP2;SNX12;AP2B1;NDRG1;SORL1;RAP2C;SNX1;CLCN5;CLCN4;SLC9A6;IRAK1;SLC9A7;LAMP2;ATP6V0A2;TLR8;TLR7;UBA1;ATP7A;EPHB1
SAGA-type complex (GO:0070461)	2/27	0.5255118415225594	0.9397534192189908	0	0	1.164423676012461	0.7491698798903528	TRRAP;TAF9B
postsynaptic density (GO:0014069)	9/138	0.531827028296253	0.9397534192189908	0	0	1.0153703265283822	0.6411423698127829	GRIN2A;ARHGEF9;KCND1;DTNB;KCND3;FMR1;IQSEC3;CACNA1C;NOS1
specific granule membrane (GO:0035579)	6/91	0.5351171601944098	0.9397534192189908	0	0	1.0273345588235294	0.642361032749821	PGRMC1;RAB37;MOSPD2;STOM;ATP11A;PLD1
integral component of lumenal side of endoplasmic reticulum membrane (GO:0071556)	2/28	0.5453575180714664	0.9397534192189908	0	0	1.1195782410735682	0.6788156290641785	BCAP31;TAPBP
lumenal side of endoplasmic reticulum membrane (GO:0098553)	2/28	0.5453575180714664	0.9397534192189908	0	0	1.1195782410735682	0.6788156290641785	BCAP31;TAPBP
nuclear inner membrane (GO:0005637)	2/28	0.5453575180714664	0.9397534192189908	0	0	1.1195782410735682	0.6788156290641785	ATP1B4;EMD
sarcoplasmic reticulum membrane (GO:0033017)	2/28	0.5453575180714664	0.9397534192189908	0	0	1.1195782410735682	0.6788156290641785	DHRS7C;FKBP1B
early phagosome (GO:0032009)	1/12	0.5496587794250779	0.9397534192189908	0	0	1.3231694375663248	0.7918607984959901	TLR7
filopodium membrane (GO:0031527)	1/12	0.5496587794250779	0.9397534192189908	0	0	1.3231694375663248	0.7918607984959901	DMD
integral component of vacuolar membrane (GO:0031166)	1/12	0.5496587794250779	0.9397534192189908	0	0	1.3231694375663248	0.7918607984959901	LAMP2
NADPH oxidase complex (GO:0043020)	1/12	0.5496587794250779	0.9397534192189908	0	0	1.3231694375663248	0.7918607984959901	NOX1
Set1C/COMPASS complex (GO:0048188)	1/12	0.5496587794250779	0.9397534192189908	0	0	1.3231694375663248	0.7918607984959901	HCFC1
Swr1 complex (GO:0000812)	1/12	0.5496587794250779	0.9397534192189908	0	0	1.3231694375663248	0.7918607984959901	TRRAP
lytic vacuole membrane (GO:0098852)	17/267	0.5528130008689075	0.9397534192189908	0	0	0.9894026792750197	0.5864540805131738	SCARB1;ATP6AP2;ATP11C;ATP11A;PLD1;GPR143;CLCN5;CLCN4;RRAGB;GNA11;LAMP2;AP1S2;ATP6V0A2;GNB4;ATP6V1H;UBA1;ABCD1
spindle microtubule (GO:0005876)	4/61	0.5575906379774751	0.9397534192189908	0	0	1.0212661138024468	0.5965523890419827	CAPN6;HAUS7;KIF4A;XIAP
microtubule cytoskeleton (GO:0015630)	21/331	0.5579754164738882	0.9397534192189908	0	0	0.9855514471503252	0.5750105049903697	BEX4;OFD1;RBM39;MID1IP1;TBCD;MID1;NDRG1;CKAP5;MID2;HDAC6;MAP7D3;MAP7D2;KIF1B;MAPT;EFHC2;CCT7;FGF13;EMD;MAD1L1;CDK16;TUBA8
small ribosomal subunit (GO:0015935)	3/45	0.5596505162121738	0.9397534192189908	0	0	1.0395278922169024	0.6033864474453366	RPS4X;RPS4Y2;RPS4Y1
vacuolar membrane (GO:0005774)	3/45	0.5596505162121738	0.9397534192189908	0	0	1.0395278922169024	0.6033864474453366	MAP1LC3A;ATP6AP2;ATP6V0A2
organelle outer membrane (GO:0031968)	9/142	0.5668331798686133	0.9397534192189908	0	0	0.9846209101453712	0.5589596748260857	PGRMC1;HAX1;MAOB;MAOA;FUNDC1;ACSL4;FATE1;EMD;GUCY2F
anchored component of plasma membrane (GO:0046658)	3/46	0.5747738924866591	0.9397534192189908	0	0	1.0152984465913828	0.5622504974872419	PRMT8;GPC3;PRND
mitochondrial envelope (GO:0005740)	8/127	0.5757839486453337	0.9397534192189908	0	0	0.9781565208242922	0.5399646797556386	TIMM8A;HAX1;MAOB;AIFM1;BNIP1;NDUFA1;ABCD1;SOD1
acrosomal membrane (GO:0002080)	1/13	0.5786330284491865	0.9397534192189908	0	0	1.21284046692607	0.6635290156368909	SERPINA5
beta-catenin-TCF complex (GO:1990907)	1/13	0.5786330284491865	0.9397534192189908	0	0	1.21284046692607	0.6635290156368909	TLE1
clathrin adaptor complex (GO:0030131)	1/13	0.5786330284491865	0.9397534192189908	0	0	1.21284046692607	0.6635290156368909	AP2B1
integral component of peroxisomal membrane (GO:0005779)	1/13	0.5786330284491865	0.9397534192189908	0	0	1.21284046692607	0.6635290156368909	ABCD1
integral component of synaptic vesicle membrane (GO:0030285)	1/13	0.5786330284491865	0.9397534192189908	0	0	1.21284046692607	0.6635290156368909	SYP
mitotic spindle microtubule (GO:1990498)	1/13	0.5786330284491865	0.9397534192189908	0	0	1.21284046692607	0.6635290156368909	HAUS7
specific granule (GO:0042581)	10/160	0.5833718646193797	0.9397534192189908	0	0	0.9699059561128527	0.5227118526881301	PGRMC1;RAB37;MOSPD2;STOM;STX4;ATP11A;CFP;PLD1;MMP8;DNASE1L1
cell-cell contact zone (GO:0044291)	3/47	0.5895680932425881	0.9397534192189908	0	0	0.992170339403387	0.5242281364541995	RAP2C;FGF13;FGFRL1
multivesicular body (GO:0005771)	3/47	0.5895680932425881	0.9397534192189908	0	0	0.992170339403387	0.5242281364541995	CST7;SORL1;HDAC6
clathrin-coated vesicle (GO:0030136)	5/80	0.591273509179323	0.9397534192189908	0	0	0.970023419203747	0.5097245870397997	MYO1E;HAX1;OCRL;AP2B1;ATP7A
recycling endosome (GO:0055037)	9/145	0.5923329294468024	0.9397534192189908	0	0	0.9627458657699571	0.5041769371171384	RAP2C;GRIPAP1;CLCN4;SLC9A6;SLC9A7;ATP11C;ATP11A;NDRG1;SORL1
early endosome membrane (GO:0031901)	6/97	0.5984159267175935	0.9397534192189908	0	0	0.9592891483516484	0.4925654672315522	SNX1;SLC9A6;FZD5;SNX12;ATP7A;EPHB1
acrosomal vesicle (GO:0001669)	3/48	0.6040262507171276	0.9397534192189908	0	0	0.9700701480904131	0.4890488562147456	CATSPER3;KIAA1210;SERPINA5
axonal growth cone (GO:0044295)	1/14	0.6057444693687385	0.9397534192189908	0	0	1.1194851840766238	0.5611946197903138	L1CAM
intrinsic component of peroxisomal membrane (GO:0031231)	1/14	0.6057444693687385	0.9397534192189908	0	0	1.1194851840766238	0.5611946197903138	ABCD1
mRNA cleavage and polyadenylation specificity factor complex (GO:0005847)	1/14	0.6057444693687385	0.9397534192189908	0	0	1.1194851840766238	0.5611946197903138	CSTF2
endoplasmic reticulum-Golgi intermediate compartment membrane (GO:0033116)	3/49	0.6181428783820976	0.9397534192189908	0	0	0.948930834660612	0.4564695641324839	F8;SERPINA1;TAPBP
ionotropic glutamate receptor complex (GO:0008328)	2/32	0.6188103302122685	0.9397534192189908	0	0	0.9700934579439252	0.46560262822917886	GRIN2A;GRIA3
adherens junction (GO:0005912)	8/132	0.6198698718092575	0.9397534192189908	0	0	0.9384623151092938	0.44881557352343016	MYO1E;FRMD5;POF1B;WNK3;SHROOM2;BAIAP2;NDRG1;SHROOM4
integral component of mitochondrial membrane (GO:0032592)	4/66	0.6205989470375154	0.9397534192189908	0	0	0.9386543203663631	0.44780402655091023	FUNDC2;APOO;FUNDC1;TIMM17B
nuclear chromosome (GO:0000228)	5/83	0.6242012731682376	0.9397534192189908	0	0	0.9325647030565063	0.439501340240877	TRRAP;SUV39H1;FIGNL1;SMC1A;HDAC8
clathrin coat (GO:0030118)	1/15	0.6311127782230216	0.9397534192189908	0	0	1.03946637020567	0.47843591701772137	AP2B1
germ plasm (GO:0060293)	1/15	0.6311127782230216	0.9397534192189908	0	0	1.03946637020567	0.47843591701772137	DDX3X
muscle myosin complex (GO:0005859)	1/15	0.6311127782230216	0.9397534192189908	0	0	1.03946637020567	0.47843591701772137	MYH8
trans-Golgi network transport vesicle (GO:0030140)	1/15	0.6311127782230216	0.9397534192189908	0	0	1.03946637020567	0.47843591701772137	ATP7A
U2-type precatalytic spliceosome (GO:0071005)	3/50	0.6319137771541673	0.9397534192189908	0	0	0.9286910664831429	0.42627135658281956	SRRM2;RNF113A;RBMX2
coated vesicle (GO:0030135)	5/84	0.6348163881910522	0.9397534192189908	0	0	0.9207106789592783	0.4183888627676556	F8;SERPINA1;HAX1;OCRL;ERGIC3
heterotrimeric G-protein complex (GO:0005834)	2/33	0.6356814310378902	0.9397534192189908	0	0	0.938749874384484	0.4253078925018242	GNA11;GNB4
basolateral plasma membrane (GO:0016323)	9/151	0.6410693323565675	0.9397534192189908	0	0	0.9217686699681251	0.40983463381082735	NDRG4;SLC22A6;VSIG1;DLG3;HEPH;PDZD11;STX4;ATP7A;PKD1
clathrin-coated endocytic vesicle (GO:0045334)	5/85	0.6452453545448276	0.9397534192189908	0	0	0.9091530054644809	0.3983223331103276	CHRM2;MYO1E;FZD5;AVPR2;AP2B1
integral component of mitochondrial inner membrane (GO:0031305)	3/51	0.6453359448527036	0.9397534192189908	0	0	0.909294621979735	0.39825672580656546	APOO;APOOL;TIMM17B
clathrin-coated endocytic vesicle membrane (GO:0030669)	4/69	0.6555699981654411	0.9397534192189908	0	0	0.8951878075123005	0.377993226791622	CHRM2;FZD5;AVPR2;AP2B1
basement membrane (GO:0005604)	3/52	0.6584074881565152	0.9397534192189908	0	0	0.8906898690887111	0.3722471360694473	CASK;COL4A5;THBS4
precatalytic spliceosome (GO:0071011)	3/52	0.6584074881565152	0.9397534192189908	0	0	0.8906898690887111	0.3722471360694473	SRRM2;RNF113A;RBMX2
sarcolemma (GO:0042383)	3/52	0.6584074881565152	0.9397534192189908	0	0	0.8906898690887111	0.3722471360694473	DMD;NOS1;SGCG
sperm flagellum (GO:0036126)	3/52	0.6584074881565152	0.9397534192189908	0	0	0.8906898690887111	0.3722471360694473	DNAI2;DNAH17;RPGR
axon (GO:0030424)	12/204	0.6667450826070513	0.9414922455340522	0	0	0.9086538461538461	0.36832055683021786	KCNC1;FMR1;NTRK3;SYAP1;ATP2B3;KIF1B;MAPT;SYT13;L1CAM;FGF13;ATP7A;HDAC6
ion channel complex (GO:0034702)	2/35	0.6676551064318673	0.9414922455340522	0	0	0.8817615406400453	0.35621715436825363	TRPC5;PKD1
desmosome (GO:0030057)	1/17	0.6770607815105993	0.9414922455340522	0	0	0.9094357976653696	0.3546747131304941	UBA1
intrinsic component of synaptic vesicle membrane (GO:0098563)	1/17	0.6770607815105993	0.9414922455340522	0	0	0.9094357976653696	0.3546747131304941	SYP
platelet alpha granule membrane (GO:0031092)	1/17	0.6770607815105993	0.9414922455340522	0	0	0.9094357976653696	0.3546747131304941	SYTL4
protein phosphatase type 2A complex (GO:0000159)	1/17	0.6770607815105993	0.9414922455340522	0	0	0.9094357976653696	0.3546747131304941	PPP2R5E
ficolin-1-rich granule lumen (GO:1904813)	7/123	0.6840482371823889	0.9463700754840446	0	0	0.8774770159877059	0.3332015759012015	PRDX4;DDX3X;SERPINA1;ALOX5;KRT1;HUWE1;PYGL
cullin-RING ubiquitin ligase complex (GO:0031461)	9/157	0.6864103942554027	0.9463700754840446	0	0	0.8841139495015767	0.33267403246639976	AMN1;DCAF12L2;FBXO17;DCAF8L1;DCAF8;DCAF8L2;KLHL13;FBXL14;CUL4B
cytosolic large ribosomal subunit (GO:0022625)	3/55	0.6955143200736836	0.9532988847926082	0	0	0.8391690149289526	0.3047053559695485	RPL10;RPL36A;RPL39
brush border membrane (GO:0031526)	2/37	0.6973204805427412	0.9532988847926082	0	0	0.8312861593235426	0.29968711792435926	ACE2;SLC28A1
mitochondrial outer membrane (GO:0005741)	7/126	0.7080129218672638	0.9605790657918416	0	0	0.8552177712367198	0.29530065363598496	PGRMC1;HAX1;MAOB;MAOA;FUNDC1;ACSL4;FATE1
cytoplasmic dynein complex (GO:0005868)	1/19	0.717289439664181	0.9605790657918416	0	0	0.8083009079118029	0.26857886177503487	DYNLT3
P granule (GO:0043186)	1/19	0.717289439664181	0.9605790657918416	0	0	0.8083009079118029	0.26857886177503487	DDX3X
supramolecular fiber (GO:0099512)	1/19	0.717289439664181	0.9605790657918416	0	0	0.8083009079118029	0.26857886177503487	MYH8
9+2 motile cilium (GO:0097729)	3/57	0.7185068256042583	0.9605790657918416	0	0	0.8080020784619382	0.2671093866566064	DNAI2;DNAH17;RPGR
intrinsic component of mitochondrial inner membrane (GO:0031304)	2/39	0.7247563788837416	0.9605790657918416	0	0	0.7862675759872022	0.25311502982701517	APOO;TIMM17B
cortical cytoskeleton (GO:0030863)	3/58	0.729486735395398	0.9605790657918416	0	0	0.7932686175866223	0.25020810257654075	SHROOM2;ERC1;SHROOM4
AMPA glutamate receptor complex (GO:0032281)	1/20	0.7354849251261579	0.9605790657918416	0	0	0.7657177964366169	0.23524783013785694	GRIA3
anchored component of external side of plasma membrane (GO:0031362)	1/20	0.7354849251261579	0.9605790657918416	0	0	0.7657177964366169	0.23524783013785694	PRND
postsynaptic density membrane (GO:0098839)	1/20	0.7354849251261579	0.9605790657918416	0	0	0.7657177964366169	0.23524783013785694	GRIN2A
large ribosomal subunit (GO:0015934)	3/59	0.7401271453187446	0.9605790657918416	0	0	0.7790613517425676	0.23444549533698464	RPL10;RPL36A;RPL39
nuclear lumen (GO:0031981)	44/745	0.7450427051057626	0.9605790657918416	0	0	0.910330537695172	0.2679227851450613	GTF3C3;L3MBTL3;FMR1;RBPJ;PKMYT1;HDAC8;PHF6;GLI2;PHF8;RPS6KA3;RPS6KA6;NKRF;FIGNL1;FLNA;PDK3;CAMTA1;IER5;UTP14A;ZNF300;TSPYL2;PRMT6;TSPYL1;PDHA1;NAA10;IDH3G;IQSEC1;DDX53;UPF3B;CASK;LDOC1;ZBTB33;ZFY;ZFX;CKAP5;POLA1;DIAPH2;GNL3L;DKC1;MORF4L2;PIN4;MAGED2;NF2;NOL11;TAF1
exocytic vesicle membrane (GO:0099501)	2/41	0.7500577680960709	0.9605790657918416	0	0	0.7458662832494608	0.2145149106493624	SYP;SYN1
synaptic vesicle membrane (GO:0030672)	2/41	0.7500577680960709	0.9605790657918416	0	0	0.7458662832494608	0.2145149106493624	SYP;SYN1
connexin complex (GO:0005922)	1/21	0.7525101784036256	0.9605790657918416	0	0	0.7273929961089494	0.2068274746648063	GJB1
postsynaptic specialization membrane (GO:0099634)	1/21	0.7525101784036256	0.9605790657918416	0	0	0.7273929961089494	0.2068274746648063	GRIN2A
cytoplasmic vesicle lumen (GO:0060205)	6/115	0.7565911206772568	0.9605790657918416	0	0	0.8001003440366973	0.2231738313322819	SERPINA3;PRDX4;DDX3X;ALOX5;HUWE1;PYGL
cortical actin cytoskeleton (GO:0030864)	2/42	0.7619408021867385	0.9605790657918416	0	0	0.7271806853582554	0.19771054867744692	SHROOM2;SHROOM4
mitochondrial respiratory chain complex I (GO:0005747)	2/42	0.7619408021867385	0.9605790657918416	0	0	0.7271806853582554	0.19771054867744692	NDUFB11;NDUFA1
respiratory chain complex I (GO:0045271)	2/42	0.7619408021867385	0.9605790657918416	0	0	0.7271806853582554	0.19771054867744692	NDUFB11;NDUFA1
autophagosome membrane (GO:0000421)	1/22	0.7684404074434716	0.9620547012764633	0	0	0.6927181767648694	0.18245660819964798	MAP1LC3A
specific granule lumen (GO:0035580)	3/62	0.7700559264525969	0.9620547012764633	0	0	0.7393291676024148	0.1931808966819539	MMP8;CFP;DNASE1L1
nucleus (GO:0005634)	278/4484	0.7720192047280261	0.9620547012764633	0	0	0.951311052238299	0.24614778937156878	MDC1;TRRAP;ZMYND8;DCAF8;RBPJ;ELK1;BACH1;ZC3H12D;UXT;ZXDA;ZC3H12B;ZXDB;HOXA3;MAGEA1;HOXA2;MAGEA2;HOXA6;IER5;HOXA4;TSPYL2;SRRM2;TSPYL1;KRT4;ESX1;KRT1;TALDO1;LDOC1;EBF3;KRT5;HCFC1;AR;RRAGB;BTK;ZNF711;ZNF157;BEX4;L3MBTL3;ZNF395;BEX2;MAGED1;BRCC3;RPS4Y1;HTATSF1;GATA1;PRDX4;PGBD5;ZNF827;PCBP4;PPCS;FIGNL1;PRDM16;HOXC5;HOXC4;TP53BP1;RREB1;RBM10;HOXC6;SRPK3;FOXF2;MAGEE1;BCL11B;DTNB;BCL11A;DCLK3;MICAL2;UPF3B;AMMECR1;NR0B1;SMARCA1;FAM111A;POLA1;STAG2;SPDYA;SNAI2;VSX2;TP73;CDK16;SERPINA3;ZCCHC12;CITED1;SUV39H1;NKAP;CHM;ZCCHC18;PHF6;HOXC10;PQBP1;PHF8;GLI2;MED12;MECP2;MED14;SCML2;SCML1;AIFM1;NKRF;TMSB4X;ZNF41;PBK;IKBKG;CLIC2;GPRASP2;ZNF366;GABPA;HTATIP2;PRMT6;PRMT8;PABPC5;TFE3;CACYBP;ZFY;DUSP9;RIPPLY1;UGDH;TOX2;RGN;HNRNPH2;MAPT;VGLL1;DNASE1L1;WDR26;RPL10;WAS;XIAP;PRKX;AKAP4;TCEAL8;NT5C;TCEAL7;SH3BGRL;BCLAF1;TCEAL6;TCEAL5;TCEAL4;CUX1;TCEAL3;HSF2;TCEAL2;TCEAL1;TBL1Y;FLNA;APBB2;GPC4;TBL1X;UBL4A;ARNT2;RANBP1;CDX4;USP9X;USP9Y;HUWE1;APEX2;PASD1;WWP2;SORBS2;PER2;PER3;RPA4;RLIM;TRIP13;PAGE4;FOXA1;FMR1;RORA;DACH2;ETS1;NUDT11;NUDT10;ATXN3L;YY2;ZNF81;HMGN5;RBMX2;SSX7;SSX3;CDKL5;TLE1;USP4;OCRL;ZBTB33;CDYL;KRT76;FOXP3;KRT73;DKC1;GEMIN8;PPEF1;DGKI;PSMD10;NOTCH2;KLHL15;ZC4H2;NOTCH4;FOXO4;PKMYT1;FHIT;NDRG1;CCNB3;SBNO1;IRAK1;CAMTA1;ZNF300;NEK8;TRAPPC2;PDHA1;NEK6;NONO;MSN;FOXN3;EIF2S3;ALB;BCL3;PIR;LHX6;ZNF536;UBA1;NF2;FGF13;OGT;FGF12;BRWD3;FGFR2;KDM5C;DDX3X;RHOXF1;ZC3H4;FHL1;ARRB2;AFF3;PKD1;RBM3;FUNDC2;ZIC3;PPP2R5E;NOS1;RBM5;KDM6A;ZNF880;ATRX;DNMT3A;ZFP92;MSL3;UBE2QL1;SMC1A;DUSP21;ELF4;TFDP3;IRF6;SLC25A5;ZNF630;HDAC4;SASH3;USP11;MOSPD1;HDAC8;LAGE3;HDAC6;CECR2;RNF113A;NXF3;FAM120C;RBBP7;UBQLN4;TBX1;USP26;GPKOW;NAA10;ZNF182;IRX4;NAP1L3;NAP1L2;PNRC1;SOD1;NAP1L4;BCOR;RBMX;TAF1;FAM50A
integral component of plasma membrane (GO:0005887)	87/1454	0.7796072833954932	0.9632944298948124	0	0	0.9207801185211036	0.22924199358499825	CHRM2;DPP10;KCNC1;PCDH11X;HTR2C;MAGT1;GRPR;C8A;SLC6A2;PKD1;PTPRF;PHEX;BRS3;CYSLTR1;OPN1LW;SLC16A2;EPHB1;IL13RA1;TRPC5;KCND1;GPR34;AVPR1B;KCND3;AVPR2;ATP11C;SLC6A12;ATP1B4;ATP11A;SLCO2A1;CD226;SLC25A5;SLC25A14;NOTCH2;NLGN3;SLC22A6;NOTCH4;SEMA3B;SLC1A2;MOSPD2;SEMA3E;CACNA1C;IL2RG;PCDH19;LRRC55;FUT1;GUCY2F;EFNB1;GRIN2A;GLRA2;PGRMC1;EBP;P2RY4;KCNMB1;TSPAN6;CXCR3;TSPAN7;PRRG1;STOM;TRPM5;GABRE;SLC38A5;PLXNA3;BCAP31;GABRQ;KCNJ5;NLGN4X;FZD5;KCNIP1;NTRK3;GABRA3;KCNIP4;ATP2B3;GPR50;SORL1;XG;CLCN5;CLCN4;SLC6A8;CD40LG;SLCO3A1;NPHS2;SLMAP;PLXNB3;GPR101;SLC28A1;NOX1;FGFR2
late endosome (GO:0005770)	10/189	0.7807334565516513	0.9632944298948124	0	0	0.8115006742438836	0.20086384159507126	RNF128;LAMP2;CXCR4;RAB9A;ATP7A;CST7;SORL1;HDAC6;RAB9B;MTM1
preribosome, large subunit precursor (GO:0030687)	1/23	0.7833459901631162	0.9632944298948124	0	0	0.6611956137247966	0.16145127589115593	LAS1L
cytoplasmic vesicle membrane (GO:0030659)	21/380	0.7944213248059677	0.9632944298948124	0	0	0.8487674369956071	0.19533646061197377	SCARB1;ATP6AP1;ATP6AP2;AP2B1;PKD1;SORL1;ACE2;SNX1;CLCN5;CLCN4;IRAK1;SYCN;AP1S2;ATP6V0A2;TLR8;CNGA2;KIF1B;TLR7;UBA1;RAB9B;GRIA3
cytoplasmic stress granule (GO:0010494)	3/65	0.7971068688505024	0.9632944298948124	0	0	0.7034420335403414	0.1595171021678272	YTHDF1;DDX3X;PABPC5
gap junction (GO:0005921)	1/24	0.7972927846469894	0.9632944298948124	0	0	0.632414143122991	0.1432628686573652	GJB1
INO80-type complex (GO:0097346)	1/24	0.7972927846469894	0.9632944298948124	0	0	0.632414143122991	0.1432628686573652	TRRAP
intrinsic component of external side of plasma membrane (GO:0031233)	1/24	0.7972927846469894	0.9632944298948124	0	0	0.632414143122991	0.1432628686573652	PRND
nucleolus (GO:0005730)	42/733	0.8048426044759381	0.9632944298948124	0	0	0.8805985081502645	0.19118545913474208	GTF3C3;L3MBTL3;FMR1;RBPJ;PKMYT1;PHF6;GLI2;PHF8;RPS6KA3;RPS6KA6;NKRF;FLNA;PDK3;CAMTA1;IER5;UTP14A;ZNF300;TSPYL2;PRMT6;TSPYL1;PDHA1;NAA10;IDH3G;IQSEC1;DDX53;UPF3B;CASK;LDOC1;ZBTB33;ZFY;ZFX;CKAP5;POLA1;DIAPH2;GNL3L;DKC1;MORF4L2;PIN4;MAGED2;NF2;NOL11;TAF1
actin cytoskeleton (GO:0015629)	17/316	0.8095722447705114	0.9632944298948124	0	0	0.8250643727054457	0.17429424122404447	WAS;SHROOM2;CASK;SORBS2;PARVB;BAIAP2;ARHGAP6;SHROOM4;AMOT;MYO1E;HAX1;OPHN1;POF1B;CROCC;FLNA;PLS3;GAS7
H4 histone acetyltransferase complex (GO:1902562)	1/25	0.810342418980411	0.9632944298948124	0	0	0.6060311284046692	0.1274473652377815	MSL3
integral component of endoplasmic reticulum membrane (GO:0030176)	7/142	0.8148301293408708	0.9632944298948124	0	0	0.7532099730692381	0.1542390375099852	ERN1;BCAP31;ELOVL4;MMGT1;BNIP1;ERGIC3;TAPBP
early endosome (GO:0005769)	14/266	0.816356503758305	0.9632944298948124	0	0	0.8063417190775681	0.16361006303016623	FZD5;MMGT1;SNX12;CXCR4;OCRL;SORL1;SNX1;CLCN5;CLCN4;SLC9A6;NF2;ATP7A;EPHB1;NOX1
